-107.990644199,-104.047087708,-102.410435578,-102.308134284,-98.6284394745,-97.0439181026,-96.1632990571,-98.7655483995,-102.104246374,-106.332605912,-105.311153982,-102.476828631,-103.409474776,-103.287282764
-109.794715319,-104.17181087,-100.266561665,-98.4998725586,-99.0978216025,-99.4639044129,-97.9520732982,-98.2504489126,-98.2951076621,-100.872528714,-100.769947231,-102.699450968,-104.324837167,-105.283552262
-104.801057928,-99.8204221789,-97.4039134054,-95.3439572798,-95.7973364439,-95.5981778208,-97.6995035885,-97.0498783398,-99.7992100334,-99.0545492189,-100.19716018,-98.2213104784,-99.5223911459,-100.692601666
-105.704916324,-100.24509783,-97.9378935014,-97.2413943221,-98.5771143979,-98.81971796,-100.119728987,-101.378448859,-104.473217986,-102.913415446,-102.206278701,-99.5741300936,-100.759761794,-100.733966403
-104.631002608,-103.711784175,-96.9427101094,-96.1964849015,-95.1909840553,-96.659666792,-94.7651334105,-93.3834242733,-94.1903191564,-96.3304607282,-104.546307139,-99.5663395107,-99.8817714442,-99.4526600845
-107.678598115,-103.979220667,-97.2928008036,-97.37637829,-95.4402758055,-95.5415151403,-93.7594633557,-94.8135107588,-96.7587410026,-97.9111468042,-97.7989718257,-98.1580832177,-100.996600753,-102.701623985
-106.556075299,-106.42500281,-99.7095617441,-98.9563053799,-94.7910432425,-91.9031851372,-88.6389406146,-89.1431197023,-90.7314499668,-99.8407848528,-100.141467003,-97.6250754605,-97.34902457,-98.2017709579
-107.897063884,-100.322669723,-98.3363587793,-96.3091441786,-95.0350021702,-93.7564642715,-94.8173831142,-93.1030251066,-94.0294181453,-93.8202869756,-99.5767596884,-103.340022617,-105.45764342,-108.223486076
-106.108873052,-101.536694294,-98.8947981772,-96.4324028461,-96.515768436,-95.5280157287,-95.8993202443,-95.7216169842,-97.4258918895,-97.1269903273,-98.5870877907,-95.2847907822,-96.8554140987,-97.0925987722
-97.5776881518,-96.8457577341,-93.0688417224,-93.9809353713,-94.4082831925,-95.2802435497,-91.8482614026,-91.8862357494,-93.6323373517,-102.721092872,-102.752088698,-99.3193939609,-100.315276927,-100.136080482
-103.694996059,-99.3514138909,-99.398841416,-99.2641939626,-99.3149232484,-95.0214508017,-92.3750001972,-92.1618287959,-93.1280502064,-97.0302816441,-98.2933623976,-101.246243831,-101.267191784,-107.347560116
-96.7823317136,-96.1560665332,-94.7481094495,-96.6427400891,-97.415662981,-98.9574791709,-99.5353397157,-97.8618797498,-98.9812897388,-95.6633138744,-97.0431543871,-95.7428906683,-100.187394482,-100.768782432
-97.8357172617,-99.2047262843,-96.2985383178,-96.7351997507,-97.0692420459,-97.9185250887,-97.9597308729,-97.9488229533,-100.765252112,-99.2794800783,-98.3995558266,-95.2005263806,-95.9821547304,-95.2214849711
-99.9455646776,-99.5028979607,-95.3103898145,-95.851942837,-96.0471617056,-98.3716878312,-95.7820890039,-96.3479477033,-98.0836192275,-102.649940871,-102.260120575,-94.431274427,-94.7086378931,-94.8169347923
-103.153475384,-102.989756538,-96.3897068121,-96.4786342102,-95.3979469085,-98.5860903935,-97.3629518012,-99.2735932525,-99.3055505311,-100.851237667,-97.1171889685,-96.756869685,-97.2196559976,-101.530040951
-98.6761462338,-96.0911507978,-94.0728356682,-94.8726863251,-96.3366159771,-94.6149570509,-94.7473928316,-92.7663415877,-94.737345744,-94.8677776079,-99.7716849523,-101.61964291,-102.213466141,-102.226196978
-107.480234916,-104.259190667,-98.6906260849,-97.7850252623,-97.7376905494,-94.9234874984,-94.7959235602,-94.4484743002,-99.2003923439,-100.083383941,-103.310680247,-97.2714240712,-97.3473951261,-96.1820151512
-105.961398187,-108.585039536,-103.12018207,-98.8315387893,-97.8881924898,-94.8939451272,-92.5433091122,-90.1802015165,-90.7285438256,-92.7214154747,-98.4908358079,-94.5404737208,-93.9910812206,-94.3917550092
-102.450693657,-102.699716056,-100.089898909,-99.4840479159,-99.2533132715,-98.0241465069,-95.6571870138,-91.6930273901,-92.1845327125,-93.2856491888,-103.09117254,-95.9991807788,-96.3569363868,-96.1321159584
-105.777316105,-103.352073276,-92.2133368151,-92.2807209847,-92.0346438287,-98.393635187,-95.1220368849,-94.222293782,-95.0249092693,-97.5594881171,-102.239669109,-103.385771556,-101.856776509,-102.110564688
-103.495557912,-100.332143212,-94.3182626442,-92.7421516432,-93.2509524735,-93.8927228612,-94.6349775234,-93.9188918903,-96.6041013056,-98.2647222046,-98.9222328831,-99.0031055472,-98.4539706681,-98.6613128546
-104.921029481,-96.6285238977,-94.497042462,-94.5447164276,-97.3529042596,-95.1434339806,-93.9251926769,-94.273796869,-99.158147372,-103.474674408,-98.0288451379,-97.5694407081,-96.8638944407,-99.5512247916
-99.2719535022,-100.065723528,-99.0767606971,-98.6487047443,-99.9087051765,-101.760160601,-95.5233662494,-94.9895142236,-94.2916037325,-97.3802313757,-92.1446051047,-92.5688762399,-92.7765353605,-99.9052614255
-97.8942333501,-97.5353554249,-95.0432265398,-96.709378552,-97.9310023325,-99.4649480142,-97.0726791364,-93.7861958104,-94.7728361204,-96.1677999443,-98.3937629579,-96.4332958054,-96.1323964519,-99.094904508
-103.902066808,-106.67444797,-96.3198571468,-96.0678361357,-96.157509455,-98.3812688469,-98.4225521576,-98.5894170075,-101.554203029,-100.628223421,-100.64019425,-95.8228070154,-96.0893264302,-95.8407983324
-106.770617584,-107.177148114,-104.39372347,-99.1353706534,-98.5069264335,-96.3857934435,-96.7254779177,-95.8962656405,-97.9502948516,-98.3495933486,-98.8919187879,-95.5764307381,-96.3587492778,-96.8477977699
