-110.46468951,-110.820703737,-113.402443194,-115.836795725,-111.893527341,-111.534523035,-112.187176648,-113.073398992,-62.5053890566,-62.5053764387,-62.505364798,-108.971411328,-108.615331064,-106.525230387
-114.339068711,-113.749313982,-111.040897814,-111.320158801,-111.509666842,-116.060249845,-111.893456101,-112.337762075,-65.6033696278,-65.6034290642,-65.6033182699,-106.353514409,-104.690008963,-99.1299107313
-107.390678437,-108.566140489,-120.510109585,-109.120316682,-107.789796766,-105.373209317,-106.205434669,-103.257411461,-66.4721065429,-66.4722017598,-66.4726297772,-110.046306465,-107.72005751,-107.305182926
-113.238151609,-114.751677133,-115.227411877,-110.385937114,-108.265750345,-107.871479252,-110.156571172,-111.034041052,-61.6775307761,-61.6775194639,-61.6774601383,-107.408948239,-107.057771482,-102.589112126
-108.57208519,-109.40404926,-110.319718875,-108.472594532,-108.422467021,-109.593137966,-110.804283189,-107.80475674,-67.4385052588,-67.4381869483,-67.4382743408,-105.821623544,-107.920086095,-109.078175855
-98.9688272633,-101.375585787,-110.976634852,-109.329780047,-109.815690458,-108.364774092,-108.561121542,-108.037999917,-72.9620734529,-72.9626312239,-72.9627899798,-114.017904831,-109.413112927,-100.066078172
-104.649825219,-106.313668805,-111.225181452,-107.501544367,-107.075879542,-106.967836335,-109.099944151,-110.968778628,-67.9652575211,-67.9652710307,-67.9651857487,-106.237233114,-105.148431046,-99.5846359693
-100.670959091,-102.36006042,-109.072293059,-107.965618745,-108.097265011,-109.312199106,-108.47269865,-108.839178752,-64.0889279232,-64.0890127475,-64.088767469,-105.364673933,-105.093895878,-102.667405599
-100.089893616,-100.940690713,-107.950235582,-107.150913994,-106.891556095,-108.567351602,-108.014205644,-108.928520761,-60.226526356,-60.2264897962,-60.2264056739,-104.607583136,-106.380960159,-110.788557421
-104.285678579,-104.772386032,-107.309296865,-106.209313459,-106.173858664,-105.509957486,-105.98140353,-109.676060324,-64.8132040785,-64.8131639387,-64.813188524,-109.761576493,-107.379577975,-97.6663943355
-106.377129504,-105.608400297,-109.303333649,-109.31156627,-108.986299637,-108.937214242,-107.236930115,-109.9353402,-72.9621934144,-72.962569383,-72.9623767893,-109.442453306,-109.661141888,-98.3240792894
-101.187279614,-103.365760741,-111.530229358,-109.283145644,-109.049085347,-107.405254681,-106.520211017,-106.567579824,-60.006578179,-60.0065476778,-60.0064767411,-103.222160743,-103.698932858,-94.8934766233
-102.667828667,-103.110383722,-106.049731905,-105.165591942,-105.380513324,-105.639614181,-107.508046349,-108.481310509,-75.1445342183,-75.1448962084,-75.1454338146,-112.485390743,-107.381780489,-102.234461891
-107.073012718,-107.822434694,-113.623854949,-109.259176214,-107.715208906,-108.016229584,-109.495902195,-107.286063131,-68.5254420792,-68.5250543508,-68.5253486259,-106.252519376,-105.379515495,-97.6878128895
-103.045897337,-104.972306597,-105.066096728,-105.293908931,-106.851918644,-106.404145351,-107.116978649,-110.419822346,-63.4205054282,-63.4205086107,-63.4205539453,-107.992180882,-106.631684175,-95.4300760023
-103.633614097,-104.492154577,-104.811344807,-106.049145974,-109.720411787,-110.697510566,-108.921666842,-109.276913278,-64.4434923969,-64.4435451396,-64.443544135,-111.043280868,-108.459812389,-98.6233835291
-111.244623373,-106.1970435,-106.568397726,-104.30587073,-106.338081246,-106.960141335,-111.142221361,-112.397851,-58.7926734066,-58.792665934,-58.7926644181,-110.897341754,-106.164069979,-96.8653053252
-101.638203106,-110.462118028,-109.554347458,-109.366394111,-108.996461188,-106.540883284,-105.731243771,-106.071377719,-72.9618765977,-72.9620416043,-72.9620712907,-109.222754648,-111.550028802,-96.648873816
-101.293316139,-102.459179659,-109.29798765,-107.988713165,-107.431015373,-107.491123505,-109.007352917,-109.338744876,-64.4435473758,-64.4434506823,-64.4434499812,-106.559099047,-107.936143754,-104.065304889
