-105.144391519,-105.156404558,-103.918208608,-104.042395951,-103.208407417,-105.325672785,-105.417649301,-105.583825822,-102.472311809,-103.249409095,-103.174468955,-103.775199616,-102.919833583,-102.25732743,-101.803358122,-103.496606803,-102.660649227,-101.946932501,-101.626656945,-102.269605482,-102.903279227,-103.705142953,-74.032089916,-74.0307241967,-74.0313170882,-74.0314605267
-101.835672411,-101.32604687,-100.380797707,-100.457978944,-100.545236399,-101.06088068,-100.981729503,-102.747843317,-103.651943213,-105.288792732,-105.196253049,-105.37641486,-104.771621696,-100.580873824,-99.9980029077,-99.9884273822,-99.7162049465,-99.6528935318,-99.2053038904,-100.080715412,-103.710220322,-104.880605631,-84.7710197315,-84.687464723,-84.6877355853,-84.6803169751
-109.175346532,-109.159074602,-107.536524662,-107.024981812,-106.943906762,-105.478213743,-104.862346367,-103.50390234,-102.289332457,-102.50328219,-102.561133477,-102.67983425,-100.73912322,-99.0805769837,-98.9663338555,-99.4482786034,-99.4942113612,-99.2942149993,-99.2405226203,-100.913577184,-104.274308551,-106.970182173,-93.645227663,-85.6252858841,-85.629716893,-85.6206925614
-108.351541682,-109.20998947,-103.246778868,-103.406588935,-103.053908043,-102.744212569,-102.652652061,-101.920527129,-101.745834346,-105.083209059,-104.484610842,-104.910921725,-102.789834573,-100.388000381,-99.7274924806,-99.6782737109,-97.4289882036,-97.3890524011,-97.1460904716,-97.6160949942,-98.7666714875,-99.8140491018,-94.6654958985,-93.0890404312,-93.0923846699,-93.0262519233
-104.030894375,-103.28122879,-101.830754272,-101.820379107,-101.81755642,-100.315016184,-100.173242559,-99.0198370016,-98.7483523776,-99.3281857875,-99.3473151084,-99.3585202048,-99.7308436263,-99.8678285489,-101.885890312,-103.048604392,-101.214143228,-100.364658442,-98.9007102498,-99.1400318282,-99.1852076716,-99.7398144365,-95.5738361443,-95.5141318924,-95.7195343002,-96.2804759183
-101.27232871,-101.197295086,-99.8953985783,-100.236303791,-99.9727330557,-100.827465022,-100.830113366,-102.022232939,-102.053337964,-104.256638861,-104.427829781,-105.194725077,-104.487210175,-102.524761619,-101.307629013,-100.33911124,-100.312194744,-99.6603632175,-99.4286975361,-99.3794553557,-100.196071912,-102.033182688,-98.7671381603,-98.7603176616,-98.8079760946,-98.4300879203
-99.5869846785,-99.5757056861,-98.2622863424,-98.3281247505,-98.30192213,-101.272177413,-101.035587393,-102.753282718,-102.909149647,-109.914121139,-110.235508691,-109.544563434,-99.5611256265,-96.6077734162,-96.191616009,-95.8241504651,-95.3999666159,-94.9988056869,-94.4842759512,-95.6152612253,-97.8836892729,-98.4493309073,-97.1753984852,-97.6409457882,-97.6893343565,-97.0698488541
-105.542638906,-105.591094867,-104.218429419,-104.278128946,-103.894430815,-101.835740195,-101.938909312,-101.787087586,-101.26440519,-101.63306482,-101.242173714,-101.525760235,-99.9243510256,-98.229185382,-96.3435626284,-95.9329073596,-95.8593700972,-95.9110212341,-95.9762500416,-97.1011039583,-98.3518739923,-102.943639331,-101.56627531,-101.946724281,-100.115474114,-92.1002440884
-105.409810866,-105.32941286,-103.864286001,-104.718313647,-104.164440602,-102.13600966,-101.923074581,-101.924607227,-101.564191116,-101.819151451,-101.751038899,-102.016135513,-103.108673936,-103.044722972,-102.909378439,-102.817256857,-102.513689769,-102.393906275,-96.5457261694,-96.7532925435,-96.8459773551,-97.1776695336,-95.9469128619,-96.039104814,-96.0723125153,-89.5700510423
-102.110654077,-101.967422203,-100.202936461,-100.496315371,-100.31917459,-100.684803982,-100.600931874,-102.593099497,-101.796884255,-104.742855928,-104.476861473,-104.964858465,-103.053568681,-100.375864439,-100.370688581,-100.775298945,-98.3463089229,-98.0356030914,-97.3867342157,-97.8738340657,-99.2194906418,-99.5301472136,-97.0471946846,-98.5911472019,-98.8782385554,-95.1321122293
