-113.983797391,-96.715162153,-94.1959879009,-97.2861109125,-104.093005048,-103.190959818,-105.164544475,-112.239416503,-104.446801804,-101.334476923,-102.338673358,-104.967310254,-103.529634239,-101.413988665,-103.109766008,-106.914753492,-106.269903602,-106.974645252,-104.182588766,-89.2464017033,-89.1397054505,-100.464677005,-103.616571927,-108.796199715,-120.602353791,-108.898037207,-106.783654383,-109.577730758,-100.032134217,-100.044953856,-115.445685859
-117.227108973,-101.5368433,-100.999998621,-109.237668162,-112.126579817,-101.008166032,-101.068920003,-110.574442205,-102.053960655,-100.562242665,-101.197897676,-102.758110277,-101.411986332,-101.327175863,-98.4807950378,-96.9292975619,-100.932665482,-109.391767834,-106.718715073,-97.6021238376,-96.6353537748,-100.689520402,-104.30493585,-106.014087667,-108.984342912,-107.41799672,-107.80398531,-115.936888614,-106.141467036,-105.492036064,-110.603166782
-108.820471697,-100.830277767,-96.6455970162,-98.2762210457,-109.197455479,-100.620774688,-100.476964169,-101.94802709,-94.6624416058,-92.5690783367,-95.311590088,-99.9122751972,-95.7930069106,-96.0665307697,-97.6014882992,-98.5869482409,-104.413980388,-104.305730475,-101.261664154,-98.0728226991,-99.4403659912,-104.743371916,-104.110806589,-107.848054867,-112.212454352,-105.64230754,-105.581533168,-112.091660591,-108.061552151,-105.783899367,-106.408499701
-109.033381393,-97.3630773768,-96.5629844577,-101.852800249,-98.2968656703,-98.8487098144,-112.513733636,-102.4655689,-93.8962181528,-92.5963040467,-94.61635885,-97.0579349912,-95.2268203646,-95.0334955913,-101.303425344,-106.128975198,-108.866439385,-104.178676076,-98.325101939,-98.2913203139,-103.382688489,-105.147978645,-103.069664702,-105.427477142,-118.548366268,-107.990709803,-107.33801269,-105.451737963,-96.6747066425,-96.9755387434,-109.179982455
-112.756493603,-100.205185736,-95.265263064,-94.5165532216,-96.2311692624,-99.4773657867,-103.328706709,-104.898460618,-104.463744354,-105.784638793,-103.597479187,-97.9204059531,-96.354677984,-98.0882981513,-100.863205241,-97.5280461964,-96.3179947161,-97.1554527274,-98.8632183979,-99.5238360421,-95.9222616618,-96.6757314562,-103.916056007,-110.985445111,-109.324379821,-110.088731039,-114.96175408,-104.994576115,-100.023517038,-101.034840603,-107.781811905
-113.921224694,-91.4102291871,-90.904273927,-98.5294358171,-96.071605362,-96.8897881854,-107.893273729,-103.374955212,-99.4076946636,-97.1622716032,-99.2578791872,-101.034617174,-92.2301547549,-92.2928576543,-101.215826872,-98.6132132778,-96.8955835255,-98.8293983767,-101.9373259,-98.6306566007,-98.6342320742,-100.581075107,-97.9529406866,-100.590437162,-111.480956959,-110.175316395,-109.826199567,-105.959515485,-106.774465332,-108.752689641,-107.793911422
-115.826198456,-98.4604085318,-93.7473536975,-95.3804146575,-101.16072035,-101.314099383,-109.858412099,-107.619638616,-102.795753545,-96.4191164612,-97.060042435,-105.174862374,-94.1924663408,-94.4391267477,-113.602439509,-101.141058353,-96.0289376633,-96.0187883853,-101.277551908,-97.5681944768,-97.1231746375,-101.304761967,-98.0374150005,-99.7031636063,-110.919180968,-114.258532995,-112.744775211,-106.531991885,-105.231663488,-107.501859521,-112.293040154
-113.983797391,-98.4330442469,-97.4595343263,-104.082175035,-104.542733578,-104.28267788,-110.524902072,-103.157767187,-102.071927764,-103.28279775,-104.225011842,-95.8001406008,-90.5883958025,-91.7701155154,-102.425554478,-102.684052607,-96.0465943723,-96.7900963242,-95.7613803939,-93.5820200821,-91.6634759771,-92.6064446077,-102.149096194,-105.589594175,-109.193079343,-109.061956151,-106.964090559,-107.756164612,-101.704492043,-101.795282193,-110.929569684
-109.553102239,-94.1414978887,-93.520695244,-99.1732402451,-94.9199512182,-95.4424245133,-107.486851136,-108.631015576,-103.270876581,-103.179067397,-100.004144003,-98.7099197637,-96.3572240419,-96.7680901581,-100.2569751,-99.7303545311,-98.7441631572,-96.264453149,-96.1795239814,-98.9879099043,-99.0229749744,-97.6141048413,-99.9309123617,-104.630428767,-107.7911261,-102.650906166,-102.681003109,-108.827365285,-102.749302652,-102.270081576,-108.848591344
-112.024009885,-106.091315661,-104.483033588,-104.261792987,-98.7499723482,-97.2017757082,-100.464999702,-99.7887866832,-97.7990988656,-97.8478357632,-99.1293960081,-101.170966562,-101.305991903,-105.431944993,-106.853896401,-101.712985653,-99.9388752916,-100.20024997,-101.479078918,-99.9696673593,-94.4002259627,-94.9130022588,-103.045126214,-105.267582622,-109.792244286,-107.241327039,-106.936130626,-114.077522546,-107.431251507,-107.159210253,-111.84359279
-109.919193177,-111.160661392,-101.043251935,-101.100145845,-108.376801693,-98.5287622965,-97.7869169107,-101.832352989,-100.794619108,-102.334269607,-101.915100677,-95.5517013605,-92.1201795587,-93.1400609825,-100.406200797,-106.510804732,-103.64383877,-101.993016954,-99.4372735748,-97.9679682742,-99.5051562861,-97.4566271984,-96.940522145,-101.141058773,-105.476253287,-110.456493997,-108.159840788,-109.194692868,-95.5492431033,-95.5908769858,-115.950924795
-113.630171984,-111.914303144,-104.856679111,-101.447889053,-102.895643502,-110.528302146,-109.498151063,-109.896104298,-105.507724556,-98.9437237932,-99.8659839576,-105.926519062,-102.974769218,-103.594325903,-104.967033739,-102.414923835,-102.184660262,-100.551828342,-95.9663537258,-97.3137859269,-105.502001637,-100.131303812,-100.418141581,-103.076409575,-104.249923698,-109.299255489,-110.3825799,-110.245304565,-94.7935552724,-94.8102847498,-112.544211049
-109.744249465,-103.787671354,-103.049098014,-101.978574217,-101.093102009,-103.134857633,-103.101239883,-104.382565294,-95.3255859706,-90.7269489399,-92.3576942756,-106.650182076,-96.6382788597,-95.8501142892,-99.6519817654,-99.1888932124,-101.237151233,-106.020318644,-94.2228369356,-91.8056259006,-93.1944746554,-97.1454039987,-103.640286656,-102.799813981,-108.760760326,-123.100156459,-110.047077284,-109.791021347,-96.707830802,-96.6404028069,-112.703217968
-107.709441216,-103.574583763,-98.0702809741,-97.4585981785,-101.610271613,-109.903684611,-110.524902072,-106.478823598,-105.496609124,-106.650473411,-97.6675308321,-97.8390374041,-100.473475315,-98.6997825405,-102.637787795,-101.127830834,-92.6347950046,-92.8787964175,-97.6253186501,-97.2240247239,-95.9676312191,-96.6572170015,-101.510993629,-101.004353436,-104.842741254,-105.167190051,-103.582564811,-107.753029678,-97.4524989492,-97.4429226922,-121.175681386
-112.540273381,-101.486043095,-101.101278471,-103.034593402,-102.418423171,-104.744438919,-100.210975167,-100.802944318,-102.268392503,-96.7957866513,-97.4469669418,-97.3484853711,-86.4541261371,-86.6738433604,-102.236756601,-102.979341797,-101.889894034,-104.684164993,-101.133314854,-100.181516567,-102.826526502,-105.915037103,-107.02605529,-105.157721645,-108.834817306,-115.862331527,-113.963056371,-113.719705622,-95.6041503093,-95.6017274728,-115.959278442
-110.40940345,-97.5440312389,-96.7253089732,-100.393652837,-101.663907022,-101.266266533,-99.4898269464,-99.5227211313,-101.347681288,-107.703874917,-103.990241351,-102.223807129,-99.1538503635,-98.2438743375,-101.119442386,-98.9779275821,-97.8492648053,-100.85141268,-102.689492275,-102.96883134,-107.251182936,-112.482759338,-109.739769508,-109.829228745,-118.533683645,-119.691534492,-107.914553961,-107.358591613,-97.6391038543,-97.6339862162,-112.617802887
-112.378553507,-99.1723428016,-98.7778876837,-105.187077416,-98.8343765984,-96.8688906063,-99.6907549965,-108.073719242,-115.663388848,-102.67164083,-100.658210579,-103.432526109,-95.2343164458,-94.1264107586,-99.8451193442,-95.645766572,-95.3379130598,-103.918558717,-106.944930745,-112.415646052,-100.271253615,-98.8182756413,-101.685712501,-104.330850267,-109.78402451,-115.783404707,-114.601578278,-113.084289976,-94.6183938736,-94.5854963014,-113.174887045
-110.347753811,-92.1472621482,-91.954923156,-101.803376722,-104.129498621,-102.716279847,-100.390267621,-102.093278864,-104.382383501,-103.186999378,-103.080597227,-103.109397474,-96.821927289,-97.4836942358,-103.811225741,-103.056789043,-95.479381652,-89.9035002158,-90.9334086634,-94.9373485214,-91.6160239769,-89.651220654,-91.648648724,-104.814307975,-109.172871084,-104.373220926,-104.798100372,-110.34532285,-98.8986292911,-99.0897146852,-112.544211049
-109.834872103,-99.5708432845,-98.9637592059,-104.005577342,-100.81247725,-99.7212994176,-101.344702963,-102.628255904,-106.678486749,-98.7803190987,-96.6944694275,-97.9321048792,-97.1915917905,-97.0317900053,-97.0562862132,-95.5335517208,-90.8615288864,-91.2396473757,-96.9784797018,-98.3106379061,-92.1374696512,-90.9284206238,-96.0421100024,-110.189584537,-110.691723821,-106.480274515,-106.79169152,-105.911174708,-105.271920159,-110.78565214,-115.929908935
-114.534054176,-99.8169640206,-98.2704902676,-102.898895386,-100.652775064,-98.438678258,-101.722738652,-101.365885287,-96.7614603611,-95.0173897848,-95.413532897,-97.0150086963,-92.4867601925,-91.897700553,-97.4945901102,-94.3245117376,-93.4393006105,-95.8277525201,-95.923542828,-99.9538146486,-103.771640527,-100.069895635,-100.821390653,-107.372833297,-109.630346317,-105.608043115,-107.130802156,-108.170456953,-95.7934548578,-96.0236715491,-113.384687143
