-100.64846009,-111.097484429,-111.224264226,-111.851970614,-114.876544662,-110.518013529,-110.776264943,-110.942453546,-113.989910254,-113.150274164,-114.854832828,-72.8793637979,-72.8787809052,-72.8778598875,-104.301020897,-102.065454366,-102.410543147,-103.691962859,-109.756822649,-90.3072964869,-89.3920755775,-89.3671927444,-96.0437857531,-105.511542509,-106.69441528,-112.523236746,-109.179591938,-105.904637203,-106.452161345,-107.081351625,-104.409713047,-94.7026297271,-94.4409160748,-94.6392986181,-103.339318064,-106.562891739,-109.48953809,-109.610893723,-105.431415436,-105.716597872,-102.319643265,-102.946488875,-102.853461062,-108.200776256,-110.32458552,-112.247242164,-110.464273446,-114.68756022,-112.160695162,-107.769182464,-106.815991227,-107.335877114,-111.964356106,-89.3720715741,-89.3160510027,-89.3021970015,-106.234246915,-110.764798007,-114.087036101,-119.107878628,-113.845281827,-106.338713953
-113.622107588,-112.902082542,-111.458367231,-111.803633659,-107.543276906,-107.506504398,-106.810453647,-110.188137169,-111.540179029,-113.115715213,-112.920893587,-83.291428636,-83.2908976573,-83.2807574298,-107.9429898,-106.060867622,-104.552719819,-102.123107196,-102.051660017,-93.4630775031,-93.39378125,-93.4370991938,-102.648008623,-105.92073769,-107.026547366,-101.97394356,-102.201329521,-101.803614341,-108.068510646,-107.841954165,-106.434788035,-97.1688787664,-96.6310373714,-96.639481689,-101.736433059,-103.903128717,-101.390071161,-103.302774037,-102.811935347,-109.113389027,-106.697068602,-104.420892292,-104.640590175,-105.897718027,-111.864201636,-114.844008133,-114.448264547,-115.656127703,-112.868308087,-110.870613277,-111.753192999,-113.804614996,-122.60526765,-100.320769572,-100.177763386,-100.11803894,-110.999962793,-109.996999578,-109.874535768,-110.961603537,-107.278008079,-107.592282979
-95.2944255693,-107.001769505,-107.608173068,-103.689823287,-105.577829658,-105.639473846,-116.004412299,-111.17256907,-110.730970711,-110.843031538,-114.943519394,-87.682170952,-87.6739897116,-87.2620796037,-97.4052911287,-96.1845742967,-100.087954491,-100.39665387,-105.243628473,-92.5286623719,-92.4731667036,-92.4389363197,-103.687329191,-103.997193142,-104.491315637,-104.676091523,-104.427684631,-104.157315285,-108.775946752,-103.819850555,-103.854743395,-102.533681629,-104.84192513,-105.160035649,-104.788010217,-101.472630184,-98.2854789545,-98.6373635777,-98.3393158351,-99.8630974586,-99.0953839079,-100.676617848,-101.688824172,-103.908671795,-106.853857873,-114.961848045,-115.314530297,-116.97467935,-116.84642969,-112.937607123,-113.158837818,-112.778491243,-111.694365193,-104.614020405,-104.587575444,-104.018132579,-108.936051697,-108.421057743,-112.783955808,-113.190127727,-106.125981486,-103.389100201
-107.936983523,-109.555315415,-109.559636405,-105.861617328,-106.774829484,-105.958737273,-110.226695307,-111.153813197,-114.719954556,-111.917424903,-112.065778424,-90.9515753272,-90.975041902,-90.8120066976,-104.827349642,-98.9475911175,-100.082636154,-99.9299408924,-108.686541312,-99.6493653098,-97.4579462544,-96.878099899,-99.5943606654,-103.827663092,-109.71791704,-97.0595730653,-96.7108663994,-96.3197774014,-103.011910576,-102.528910361,-104.287688835,-102.746266316,-104.104297206,-103.795570853,-102.299614507,-97.6817476302,-97.7223188271,-97.2726708316,-100.977740161,-97.5634859301,-98.1579279899,-98.6939943459,-103.979689917,-110.819368897,-110.703699238,-113.04046554,-114.114866051,-116.171714599,-110.44477184,-109.385370414,-109.382274779,-113.857038077,-118.339975022,-105.32016545,-105.282971457,-105.101224463,-111.893771529,-110.078463951,-110.438222031,-112.855360374,-110.968602181,-108.244528793
-96.3975369848,-109.366502821,-110.011494536,-110.474580578,-115.240216526,-115.102248079,-114.616797782,-119.362691687,-114.970622279,-116.026205119,-115.815387274,-91.3206495061,-91.3013484875,-91.0523919877,-101.271401763,-94.9858927711,-95.5199863483,-95.7290218511,-105.633215916,-102.733705793,-101.227377027,-101.121536591,-101.903878404,-105.059508077,-104.391330375,-104.336869277,-103.663909911,-104.763899102,-106.294391218,-104.279853209,-103.455897585,-103.457681768,-105.647304894,-107.335462375,-108.879665068,-105.699127988,-105.381427556,-105.312128322,-102.434082076,-98.4314174317,-98.5421557917,-99.2368757883,-104.714458866,-104.244598498,-109.089073552,-110.182564489,-111.993603664,-111.725544666,-113.249990008,-116.086657146,-114.219975597,-114.393843398,-110.402661588,-111.537808672,-110.893171601,-102.97618973,-102.907882122,-102.483783385,-110.33011201,-110.000587525,-111.215845976,-109.199047848
-99.2886403363,-102.750848971,-102.709693983,-102.541800952,-113.398951205,-113.15940734,-113.623335099,-107.235586703,-107.070153003,-107.044675619,-112.637454585,-93.2279176178,-93.1649603189,-91.4301366918,-95.3066623199,-95.1724285702,-101.219550884,-104.839509771,-108.428946364,-97.8317305025,-96.7807454466,-96.7859494701,-102.033787699,-107.598337631,-107.288631902,-104.986922215,-102.009939407,-101.499155021,-103.318805217,-102.006884858,-98.565375024,-98.4089346393,-96.5414940228,-98.536535206,-98.3290449155,-105.247474119,-105.136315472,-100.466696807,-99.7757811426,-98.5922718128,-94.6150218631,-92.2874034679,-92.5122886879,-95.498993971,-110.200785092,-115.70869287,-116.26210793,-115.264025488,-111.88096927,-111.965979963,-109.786363475,-111.299722666,-110.689152536,-104.71735874,-104.977311017,-105.052261526,-120.113743885,-117.207425239,-116.038420984,-111.944316673,-110.658330199,-106.78823197
-99.0612008085,-100.117901482,-100.278306682,-98.814623489,-103.622324508,-102.631651834,-108.233155233,-108.212479552,-110.115470445,-110.75020071,-110.930827228,-96.3272820279,-96.2630491503,-96.2101383615,-103.102891149,-95.4676190256,-95.4230768328,-95.8790889584,-105.256815622,-102.254342464,-102.244419284,-103.041978598,-101.77622704,-102.261012458,-102.315786688,-103.608079514,-103.957609181,-103.002686183,-107.076591557,-105.863134197,-105.08469197,-105.581107034,-106.157600642,-107.879041797,-107.578857646,-99.3250243323,-97.5018143535,-96.8384540981,-99.4942841431,-97.65820613,-95.8356363866,-95.3497522168,-97.638957218,-103.156749626,-110.873924702,-122.193112583,-123.28459032,-124.448442835,-122.471497858,-115.75536098,-111.046382566,-107.697525109,-107.232407335,-107.495058423,-110.532899403,-111.202084264,-113.168185766,-111.238873245,-113.050813626,-111.527212211,-107.609784677,-102.946032702
-100.682687559,-108.841695598,-109.106933231,-106.707946309,-106.920082578,-105.611540231,-109.82870888,-110.395655314,-113.705453082,-113.019763697,-110.182410127,-94.0974143784,-93.9796976246,-93.0404026883,-97.561288213,-96.3701856806,-98.8947641407,-101.043487149,-109.210013294,-100.092816974,-100.017426782,-99.8681810838,-105.161824281,-107.354595283,-102.990113188,-100.6500855,-99.6082443848,-100.693342124,-104.119365148,-107.87331692,-106.427080587,-95.7377212499,-95.4269653688,-95.6030930463,-101.502132395,-102.340013694,-101.838093086,-104.880212897,-101.523261044,-97.1213731051,-95.4314509462,-93.2575237054,-94.619626395,-96.1383711908,-108.261715424,-112.709284234,-111.05281346,-113.228902471,-111.498420927,-113.645674552,-113.177248292,-111.598166293,-108.299395365,-103.58825956,-103.921866631,-103.126468937,-107.39625444,-107.783011549,-120.711021046,-120.406411009,-104.675334534,-103.942814729
-107.874469271,-108.983852659,-108.559412992,-107.417206627,-111.476121672,-109.729680614,-108.560552445,-108.25052488,-109.92907427,-109.451448768,-109.743598213,-94.5438017562,-94.6596994407,-94.5441160865,-98.2290508175,-98.0774744292,-98.0685752626,-105.993411805,-106.276459073,-98.9279964185,-96.6256391063,-96.4505870274,-98.7806715645,-104.66275691,-102.751816376,-104.83913195,-104.639522191,-97.4935524785,-97.442595916,-96.6947222625,-100.653885189,-95.4961062407,-95.8029873626,-96.5684960542,-104.365201529,-104.220941904,-100.342889789,-100.893883934,-99.4647365088,-100.770101261,-94.752447098,-95.1297285331,-95.2635715219,-103.596139782,-105.868622233,-112.753632954,-112.586757409,-114.206274673,-114.848429264,-115.425252795,-118.833644967,-111.377390703,-110.854836281,-104.191808422,-103.30591233,-102.497315062,-105.79161558,-108.859764251,-114.418871241,-114.758261698,-103.562973299,-101.700388745
-101.375681459,-109.93500029,-109.867167174,-107.795471224,-106.225465669,-106.14229221,-108.615935967,-113.180678096,-108.056489542,-108.363686943,-108.835675876,-100.142522229,-100.062846819,-97.4743124407,-97.2837523707,-96.307201164,-97.9886346402,-102.163213335,-109.575015695,-101.610884642,-96.5179331038,-96.2581206464,-97.5666379754,-107.560540099,-104.475836529,-101.592229863,-100.749923236,-98.9798299805,-100.385161988,-100.151488794,-106.033874982,-96.5185736428,-95.8566107329,-95.7854983672,-101.488441959,-103.025650367,-100.726443555,-100.429655406,-102.589363927,-102.01587932,-99.0105437027,-98.3099373352,-100.055047028,-105.964481853,-112.947701884,-113.315728803,-111.896366173,-113.947102623,-111.967247894,-113.853090342,-111.415525325,-112.323817529,-109.464671884,-107.152551248,-102.710935833,-98.3957093704,-98.6024742465,-99.7599131561,-109.886909493,-111.069002959,-108.833341213,-107.626834901
