-71.3886420011,-71.3959832146,-102.210234762,-103.551268814,-99.8703536027,-101.033532697,-100.603402405,-101.095345727,-100.4723739,-98.9594282282,-100.869452228,-89.2601301235,-88.9807547008,-88.9108760128,-98.0089263556,-86.5268866793,-86.5730405907,-86.5775221092,-106.248153157,-103.984933218,-103.485528096,-106.22526861,-103.771925089,-102.729930999,-100.38084614,-101.621796229,-99.1879330434,-100.556934895,-97.6593852011,-88.1113731542,-88.1247595704,-88.3568229421,-102.917322379,-102.566394961,-103.948702407,-101.36861436,-101.242428154,-101.294739022,-103.857235943,-103.857202217,-103.772971734,-109.471779546,-114.413794595,-103.843157782,-103.985158289,-102.528052382,-106.981896049,-102.770739223,-104.275178967,-104.596637727,-117.297643217,-116.26289528,-113.603815697,-97.8096004557,-97.7862146538,-97.7871889295,-109.034411575,-109.08200224,-105.791504484,-107.32278796,-107.728379782,-116.923869266
-82.9074416605,-82.9829706614,-104.035327711,-103.539358086,-102.794877209,-106.00930835,-105.441355696,-101.579702199,-101.391873074,-101.210528967,-100.31761033,-86.5251591103,-86.3991687384,-86.4798584089,-97.1984060319,-89.3212121751,-89.0204958335,-89.1489367695,-97.7769525054,-102.445400348,-103.685668729,-105.552382588,-102.705743731,-105.155927497,-104.0128476,-105.519262232,-97.0662923212,-96.9113575335,-96.3789425029,-98.906912493,-99.5021797595,-101.004153791,-102.114042596,-100.530123358,-100.629801441,-102.292447331,-100.273290984,-100.124295029,-100.992707542,-107.106346599,-109.377183438,-112.258639396,-112.975350636,-103.135292683,-103.340502565,-101.325601817,-104.036061839,-103.057132205,-105.819920149,-108.10531718,-111.963005072,-117.009201837,-110.995027653,-108.942199881,-108.924812593,-110.839656581,-109.702784792,-109.499063826,-109.38931868,-112.56433032,-112.319348634,-113.404875109
-86.7284539563,-86.7875455245,-97.2451384099,-100.824829161,-100.569507002,-106.698388192,-106.096503872,-99.7110731679,-98.7589182452,-97.031653175,-96.3433115627,-84.9765840472,-84.8462604321,-84.9689978092,-95.4840000128,-91.2236642945,-91.2782759915,-91.6151533987,-100.957775028,-100.660519412,-100.905053286,-103.004028765,-100.427261346,-100.920622158,-100.998122144,-105.742089077,-93.8008020546,-93.7607573488,-92.9704623721,-98.048098386,-98.0591853476,-98.9215671014,-95.6555588777,-95.4261847063,-95.9149553486,-101.768567008,-98.8289180613,-99.9693812831,-100.330232683,-108.909358396,-110.177547407,-109.675494809,-110.437775067,-104.438934963,-104.583423772,-100.586778859,-102.546474121,-101.409675666,-105.76817583,-105.948928697,-109.529878172,-114.275068872,-111.170863268,-104.346193823,-104.275500708,-103.535925366,-106.724640318,-107.014089996,-108.52128204,-111.058449002,-111.050436514,-113.975889911
-90.408629208,-90.4327047276,-98.3533361808,-103.148809895,-101.035112891,-103.706324673,-98.5943589187,-99.4035557905,-99.2584199765,-94.8482711414,-93.9320067489,-82.6002395223,-82.6521359136,-82.7195677174,-95.1823356527,-95.44092591,-95.0353906815,-95.9433564227,-100.396967118,-101.183190924,-100.031944034,-103.939613254,-100.218551186,-99.85365523,-98.1888209327,-100.542597574,-90.6566630153,-90.9052633588,-90.7643890548,-96.720439056,-96.7004900315,-95.8919327926,-97.9721009498,-97.1021852869,-98.9018132022,-94.5545722357,-92.7154318468,-92.5894427174,-95.8006381282,-103.72962871,-108.046976502,-111.767082271,-110.457001461,-101.741850148,-101.972103795,-99.4446419185,-102.058129083,-100.551095408,-104.375693486,-105.13639044,-112.967658871,-112.243928658,-111.593943898,-106.239917175,-106.523510221,-106.792616492,-112.085364186,-112.885127244,-105.438776944,-105.828744098,-105.954740096,-112.671346423
-93.2095373866,-93.2287810753,-100.575875405,-105.73318348,-101.985062228,-102.930403556,-102.047599423,-104.265299377,-105.263008423,-106.875899969,-103.170014129,-80.2750424444,-80.160328085,-80.1780710296,-94.0342897619,-97.9394440309,-97.4555620275,-102.330439309,-103.610670829,-105.040221003,-101.262666329,-101.653067482,-97.708532787,-97.5944547014,-95.3686340426,-96.447552792,-77.0636905463,-77.0880238941,-77.0880011304,-102.414430725,-102.718766758,-101.157835157,-101.232083821,-98.3702498155,-100.758019441,-96.3337173878,-96.6907077382,-96.7071167507,-101.661459071,-109.233349231,-111.419432805,-112.116408956,-111.546883845,-106.012580698,-106.871732575,-100.778668522,-101.784328002,-100.714960715,-105.467433415,-105.554444819,-109.739853357,-115.125105506,-111.900564451,-108.845523652,-105.765256191,-106.231761846,-106.888918947,-110.586685722,-107.538307469,-108.817780032,-109.238253785,-116.951521468
-92.128211244,-92.3617282582,-97.5645191286,-107.491829822,-101.083899022,-101.302242922,-98.081752435,-98.7016828524,-98.4169859395,-99.0826354149,-100.246158944,-78.258436921,-78.2428542962,-78.2265572835,-97.0959613302,-93.7773238446,-93.7893470031,-93.6030991988,-100.370376841,-102.317456774,-102.713076283,-103.184757325,-98.9212641773,-99.2272897273,-99.1977857569,-103.700688325,-81.4567296351,-81.4319030567,-81.3825619564,-96.722562887,-97.5017031089,-102.03994466,-98.6774740129,-98.319542141,-97.6441419634,-94.773230313,-94.5231327292,-94.489229198,-100.327264509,-102.738139556,-106.130288916,-114.777996463,-109.240638863,-105.9059626,-106.16738874,-99.8704738071,-100.080059275,-99.0593780264,-103.975452529,-104.93838422,-111.885010968,-110.127120317,-110.095894372,-108.823942859,-108.960438238,-108.205472595,-106.62518667,-104.046455942,-103.56536398,-104.4755237,-109.363862662,-114.510010462
-92.0783810613,-92.7987412868,-95.1869218699,-103.752113249,-102.998981514,-108.379240331,-108.036760327,-107.928856082,-105.131728294,-99.2595743093,-96.979519878,-70.8712897774,-70.8684454255,-70.8710565838,-96.7936202575,-97.0456814515,-96.6143050661,-96.1134675871,-99.3067690883,-102.387334497,-100.611693996,-100.745398572,-99.2438441408,-98.1279085107,-96.4594135037,-95.6563789213,-86.021976754,-86.1485211984,-86.2181295567,-101.285217093,-100.826011826,-100.638757004,-101.452301353,-95.7200307494,-96.1949232182,-96.2222298728,-93.9998637859,-93.404791379,-93.490065198,-100.825539559,-114.944232195,-112.83393991,-110.131306067,-104.94393972,-105.011846551,-96.8689574399,-97.3345343245,-96.9842183881,-105.909517854,-105.757541195,-110.966339784,-113.932270824,-116.313055492,-103.940964381,-102.195405376,-102.283743247,-106.332946473,-109.00857265,-99.1061166747,-99.1950956126,-99.5612096907,-119.062253438
-93.2685873089,-94.4707540241,-95.7166829911,-99.1356519284,-98.9674929438,-105.040209969,-103.886943521,-96.7273075451,-97.0564826699,-95.9696899468,-100.957467524,-64.2431267184,-64.2432863177,-64.2432325802,-101.527780336,-101.637836091,-97.4644203385,-97.3313579872,-98.3719664104,-100.972995629,-97.7693998183,-98.1872822476,-97.0847582712,-96.8057136821,-94.2004993463,-95.163925762,-90.3358272972,-91.2465459123,-91.3082209648,-99.1544935253,-98.8167285629,-97.0173175708,-99.601097386,-97.8882211994,-99.8388975359,-100.389887328,-98.2183504655,-98.4751298886,-97.9451381992,-103.759141294,-105.197977612,-108.695724714,-106.405153413,-103.495728883,-104.229753805,-95.1614463868,-95.4813260176,-95.2870013185,-107.256235348,-107.174696913,-113.420147407,-114.298873556,-110.870733309,-109.854889303,-107.569239042,-108.928697184,-106.760724017,-103.144584482,-99.8180962757,-100.199510677,-102.15668454,-113.207098842
-95.9672733764,-95.9353893274,-99.5787549511,-110.253786426,-102.969135159,-103.109587601,-102.784417817,-96.7602825111,-95.9478291484,-95.6902532742,-100.545828304,-64.3032305197,-64.3029743508,-64.3025846658,-99.6491378822,-97.480854042,-96.6725619984,-96.6479316079,-99.8558638733,-96.7153025573,-96.2106868211,-96.2399669522,-97.1676412385,-97.2852631972,-96.2950675988,-98.8514351761,-93.0078549113,-93.2876328388,-92.9621612851,-97.6432144226,-98.050621326,-101.334767599,-104.645166849,-102.157491383,-101.378125716,-101.738669749,-97.8496957079,-97.4957256334,-96.2698389175,-99.3377926,-100.463440165,-110.358991902,-108.49735692,-102.435118718,-102.392525449,-92.0278946101,-92.2573675872,-92.2054463433,-105.534905023,-107.898856155,-111.018452002,-114.578937813,-113.799025307,-98.4794569479,-98.2335956438,-98.2080394642,-107.190568863,-110.669479775,-104.477691209,-105.248266143,-104.683099069,-112.899198285
-90.7448032059,-91.7126336293,-93.1571763623,-106.897054123,-104.22184579,-102.583867024,-100.046633237,-96.2350979175,-96.6490573096,-94.7347916237,-97.1203303504,-69.3543463255,-69.3486585173,-69.3475441861,-93.3311116556,-96.4515812869,-97.0789667464,-99.3475828429,-101.544865567,-99.3019889222,-97.9375503944,-99.1768386545,-94.0975999848,-94.7482308323,-91.845429452,-94.4933122171,-92.3434688575,-95.7275100269,-95.1455005367,-98.372843915,-98.4099154251,-100.628515124,-102.106513986,-101.007537231,-101.207878279,-103.757292481,-101.712843941,-100.794654062,-100.519674124,-103.552005541,-106.910138463,-114.805175641,-108.715586205,-102.362727471,-102.271754151,-90.0218360285,-90.1818831647,-90.1526094991,-107.511917029,-110.08308604,-113.289567964,-113.397133766,-112.05035484,-110.822726633,-109.427605213,-106.60694737,-104.696206294,-102.718939854,-102.737200371,-104.381849417,-107.894571798,-113.908438562
