-81.6080745413,-86.2796896861,-106.641512621,-109.643912051,-112.838773947,-112.267958636,-110.939589126,-111.086613285,-110.520760601,-110.876347577,-110.938912781,-112.071751872,-112.356115726,-113.146527517,-113.127430663,-113.732264286,-113.923483334,-114.147102054,-110.99008673,-111.238761743,-110.638232656,-109.779858102,-103.449169623,-103.89432103,-103.899263885,-104.030044415,-104.268107851,-115.025781141
-81.9082105415,-87.2228473241,-111.695602323,-112.070378365,-112.944946023,-112.565343176,-113.709985756,-116.349577012,-116.735638734,-116.238830978,-117.251906802,-111.473249863,-111.555511058,-110.807307576,-110.843689879,-110.459952471,-114.42405259,-113.5256515,-112.102979956,-112.049672902,-111.74028009,-111.004668508,-107.13358878,-107.463085297,-107.260148936,-107.441173952,-107.646492151,-112.384825444
-85.1388007867,-85.462398556,-107.281558045,-109.842219523,-111.630667354,-110.439908016,-112.613463595,-112.250388318,-112.206698938,-112.22423141,-111.180070097,-110.805986234,-110.451621782,-109.833506061,-108.945064941,-110.240965541,-110.616437917,-110.566423077,-110.39081638,-111.422179533,-111.441620956,-111.906447291,-103.490325263,-103.157530883,-103.143848115,-103.209337668,-103.165541,-110.841133709
-79.9267356163,-84.7202940491,-109.010526802,-109.284008423,-114.191783183,-114.308456878,-111.391424692,-112.502356551,-111.556503535,-111.329363749,-111.350695727,-112.238138466,-111.130560861,-111.195650459,-111.844160041,-111.378865704,-113.159682563,-111.224799434,-111.954737357,-111.626348997,-111.652157816,-109.777927729,-100.335431215,-100.306875322,-100.26566063,-100.254368083,-100.364016345,-112.615024653
-75.4364906856,-79.0776243374,-107.245236156,-110.053015256,-110.145731739,-111.391583946,-110.355341476,-111.111786777,-110.446201907,-109.191343426,-109.204369516,-110.335179147,-110.964175679,-111.008635361,-112.474717612,-109.842425663,-110.459873208,-109.295166022,-108.667655785,-108.272992844,-108.983143016,-106.663178693,-100.370721412,-100.510209172,-100.576841265,-100.71855845,-100.92072659,-110.380455938
-82.5926709014,-87.1853921046,-106.382116305,-109.873512143,-108.512510573,-109.907337159,-110.273635535,-111.121362845,-109.443657978,-111.354501089,-111.106774845,-111.882950253,-110.837739197,-112.247333779,-112.535399934,-112.972029842,-113.278382327,-114.743839749,-115.108008476,-113.409861654,-112.692325477,-110.416654586,-107.736612566,-107.957487875,-107.598567463,-106.470314948,-106.792211978,-108.866586039
-79.0924528595,-79.8705823433,-111.900635172,-111.916034557,-116.679298464,-111.997454633,-110.432678112,-109.67992488,-109.171174261,-108.454898134,-108.402981737,-108.943672179,-108.747809741,-108.839407128,-108.04459802,-109.077152384,-109.747317528,-109.5034969,-110.127914888,-112.243649919,-111.859300523,-110.519024382,-105.059531556,-105.037866343,-104.753380315,-104.697250119,-104.90926596,-109.619058774
-76.8173802125,-79.4627746465,-107.323170325,-110.213230317,-109.663683237,-109.363345258,-109.65229462,-109.578850525,-109.783765596,-110.856450394,-109.576098521,-109.004213075,-108.862165531,-108.110859292,-109.23731548,-109.882536402,-110.202417342,-110.191253999,-111.991735424,-110.026244104,-110.455191645,-108.569999848,-100.832919271,-100.768575924,-100.944288679,-100.828876951,-100.941734673,-110.106458753
-80.6019445176,-87.1939050696,-105.675311778,-106.508797719,-108.25944595,-107.814655216,-106.94494863,-109.653091411,-109.912939185,-109.170858633,-109.750631043,-109.070223304,-107.771967803,-107.518080105,-107.471686764,-107.536907947,-107.184031262,-108.493010809,-107.58299502,-108.304147346,-107.691481138,-109.076371065,-105.302371869,-105.015598667,-104.711116445,-105.191367874,-105.42964469,-109.014860862
-82.7083943814,-84.0270813024,-108.36718879,-111.050440088,-110.782550903,-110.1693628,-110.452282166,-111.739286117,-112.966159937,-111.552902902,-112.545246251,-108.857792292,-109.400383752,-109.20128059,-110.074019921,-108.564863534,-111.502865399,-109.598367982,-108.851579758,-108.775504032,-109.833359289,-109.783300199,-107.178137855,-107.386785441,-107.65603531,-107.868107438,-107.224521197,-110.705514601
