-110.698189183,-109.949564539,-108.883775816,-107.765203382,-102.109199576,-102.458984648,-102.450266518,-102.574228993,-102.773775687,-111.06921813,-111.1144779,-112.021499154,-112.5035003,-112.978026784,-113.189081264,-111.224018896,-100.483204702,-100.540621161,-98.9572272895,-98.8671889943,-98.6802959215,-102.752590776,-101.609307741,-104.978092236,-104.499616514,-102.850118123,-101.576272387,-102.555547709
-109.744219544,-109.28573263,-111.055527762,-106.270984704,-103.062806236,-103.068275524,-103.250176807,-103.203608313,-105.039842682,-112.957265751,-111.347166768,-109.493785571,-107.674338322,-107.723149063,-107.590079987,-103.898587662,-99.9202818417,-100.193186013,-98.166305259,-98.0579234609,-98.8488759411,-101.753757718,-99.8504785189,-103.11898475,-101.047732865,-100.872968183,-100.479297795,-102.545403512
-104.593420482,-105.797915005,-106.144186034,-106.194748574,-105.655580681,-105.566778395,-107.292869044,-106.362606227,-106.179899161,-108.21288627,-108.730054091,-109.498855736,-111.063733136,-110.409851995,-110.243107079,-108.056361168,-104.675928879,-104.388168969,-101.730496261,-101.654826006,-100.609793016,-101.691932277,-101.69026171,-104.693109948,-103.634826254,-106.484018253,-105.473485566,-104.35801786
-103.946544121,-105.068418253,-105.779803439,-105.095149435,-104.38488223,-104.841349786,-106.475913484,-106.48766331,-106.626955232,-107.454865712,-108.295293277,-108.409325733,-108.292272377,-110.079366645,-115.501490647,-107.009435265,-106.630896084,-106.657339508,-104.945014352,-104.781923831,-97.6450241046,-97.5843517894,-97.5049367641,-96.2875604967,-95.6117219535,-98.5741185483,-98.5178113128,-97.7970965959
-107.735272316,-106.982587936,-108.078471531,-109.021521622,-105.023321276,-105.03878162,-105.522861607,-105.510494153,-105.517215599,-110.841435461,-111.15041927,-112.119739679,-110.051806741,-111.821751732,-111.944000539,-106.777671968,-106.389298658,-107.145465903,-103.945173839,-102.043075287,-101.234641023,-101.223965216,-101.231278873,-102.577113363,-103.0058867,-100.068154364,-99.5141628485,-99.1412974336
-106.179619041,-105.481489702,-105.428372763,-105.483766515,-104.777720239,-107.913458752,-108.345748026,-107.460100325,-107.640608317,-109.789531055,-108.34011552,-109.033103469,-110.280654184,-109.331595635,-107.64094418,-105.789823132,-100.932163887,-100.589703922,-100.110084351,-98.1908792157,-98.450894822,-100.515824069,-100.597790416,-100.472149358,-104.062356065,-99.054911361,-98.5316825723,-98.3719160908
-102.90701574,-102.772927971,-102.583253786,-102.738869073,-101.291805645,-104.742786378,-104.930513626,-105.030598628,-104.889390244,-109.41907562,-110.133499119,-109.035769584,-109.29289309,-110.067933597,-110.716753149,-109.23935718,-101.065485605,-101.165392165,-99.3779566955,-99.2321806217,-96.1804457625,-97.6470368383,-96.3302549066,-96.1288238339,-93.3117853286,-94.4745695754,-94.4007305846,-95.1991005231
-102.310764117,-103.58613753,-103.62231291,-104.489135831,-104.323738271,-108.643923179,-108.765074839,-108.601503109,-108.354862379,-110.099600664,-109.045254661,-108.949374469,-108.373978589,-108.610759777,-108.017207173,-109.358899573,-100.888126432,-100.870994265,-99.8575070597,-99.5371762022,-99.4314878355,-103.463426997,-100.587237738,-100.380004603,-100.77551526,-98.5405660978,-97.3092803074,-97.2257537758
-105.447719756,-105.396825463,-105.292238853,-104.468195195,-104.090961158,-104.919663808,-106.113126106,-106.076955527,-107.421040101,-107.157022664,-108.747685609,-110.836548684,-111.210936275,-110.742672119,-113.190244795,-108.177324614,-104.951952203,-104.788750238,-103.187188956,-102.995454865,-103.610523369,-105.756868237,-103.154739896,-104.260991476,-102.790943772,-101.078689577,-100.03946501,-98.8892107199
-103.137242232,-103.669444203,-103.632862312,-103.456256134,-102.385771526,-105.738829553,-105.594062098,-104.868160615,-106.187669415,-108.812202414,-106.98685137,-107.354290847,-109.209909904,-109.660929154,-109.100740869,-112.270054565,-103.617165892,-103.310059664,-101.418554955,-101.551699386,-100.205640258,-101.934811989,-97.8018783518,-98.3499721583,-97.3433878528,-96.9558155074,-97.036575734,-100.28768271
-102.843724056,-102.662757389,-103.10600162,-102.225843849,-101.243848792,-103.356162889,-103.496302991,-102.920601793,-104.498071315,-106.260885631,-106.88146165,-108.335035882,-110.127078192,-109.273459162,-110.283617583,-103.807789967,-98.092979383,-98.1207066442,-97.9293311096,-97.6237589924,-98.1113957555,-103.708110148,-100.586477074,-101.038009319,-100.26674964,-99.9081959271,-99.9881635735,-100.272789298
-106.211807092,-106.201892761,-106.681626362,-105.716165993,-106.754730236,-106.465111396,-105.450809963,-105.076477311,-105.28532534,-105.277835614,-104.813134517,-105.922939189,-106.329057948,-107.076691901,-107.222727877,-105.184430894,-98.5044859866,-98.482248693,-98.1546044441,-97.8155436143,-98.2518450129,-104.800541547,-101.385044263,-101.791131914,-102.23974088,-99.4729740091,-98.3682875969,-96.6515025163
-104.105536044,-105.062386822,-105.671271387,-105.626881307,-105.370307886,-106.38800753,-107.797476883,-107.691653495,-106.983895185,-107.287816326,-112.33589588,-111.002807021,-110.713365782,-112.676935318,-111.021644465,-104.957867109,-97.6261969901,-97.5808651613,-97.4285100354,-97.48613861,-97.621868672,-105.234672174,-99.5560766726,-99.2784673577,-99.1116632461,-99.2032070182,-98.8869392995,-102.477036331
-104.257959529,-104.268517435,-104.731373318,-104.345591182,-103.659607949,-106.068906592,-107.322258938,-107.241410352,-108.602410394,-111.413584406,-112.150484243,-112.286506276,-112.600842941,-110.829321682,-110.981821571,-106.891082232,-102.878092602,-102.90157236,-100.75104451,-100.090686919,-100.457832901,-102.144375559,-102.129676653,-102.557571295,-102.557126423,-100.702919978,-100.785788846,-98.9427750349
-102.224935851,-103.47126769,-103.670554776,-104.247695841,-102.014725732,-104.169035217,-102.66081455,-101.853653515,-101.291550744,-103.085707524,-102.525154276,-104.525966475,-106.023742065,-107.731918117,-106.569779942,-108.133411584,-102.706133065,-102.697264365,-100.133203944,-100.31496997,-99.8784888713,-101.892925496,-101.493656818,-105.261133229,-105.052645071,-103.592818708,-101.637368646,-101.398562313
-103.900722259,-105.998585335,-105.328017304,-104.635275681,-101.337304143,-102.744032329,-102.521353331,-102.450208439,-102.879977708,-109.557548082,-108.776311854,-109.528844248,-109.44988944,-109.469963484,-108.525755083,-103.95863294,-100.587102894,-100.519184733,-99.3069342556,-99.3439632841,-99.0333116128,-101.067739348,-98.7346783425,-99.0676046913,-99.1363042154,-97.2513200336,-97.1564088289,-98.3062315047
-103.270727112,-101.718753909,-101.639217981,-101.548493958,-99.3579619942,-100.911501012,-101.731282503,-101.679881686,-101.874252989,-107.830290928,-107.213719326,-108.563130297,-109.01940718,-109.32878141,-109.038711345,-105.547738402,-102.481059974,-101.905106448,-101.452489578,-101.209284051,-98.680082307,-99.5856203574,-97.9107402523,-98.0671449918,-97.4524175376,-99.0099125791,-98.3490231088,-99.2883993684
-101.797899019,-102.313682258,-102.465514448,-102.323329761,-99.7999410779,-100.17381846,-100.946643973,-100.546030786,-100.859731376,-104.422620355,-104.746531071,-105.661808644,-106.08472927,-110.130791811,-110.319970401,-106.884839898,-105.729417786,-106.601194711,-98.9185240739,-98.7403765873,-95.6882370364,-95.6010365951,-95.0419635213,-95.6175271253,-93.6464814984,-91.1335731744,-91.1634820803,-91.2036514888
-102.369590036,-100.073920978,-99.7728512957,-99.6718776752,-99.4373317265,-100.648800402,-104.97640973,-105.603665149,-105.193793251,-104.942796078,-105.915071499,-106.251887726,-104.714532855,-105.410193421,-106.69306384,-105.211725088,-103.274990021,-104.584365018,-98.2778808053,-97.5811734976,-95.5292167747,-95.7768051936,-95.5808356364,-97.6309894947,-98.2555346965,-99.1983304199,-96.1798725344,-96.3747848305
-103.443679538,-103.21869773,-103.151693005,-103.970949416,-101.835220138,-102.133915292,-103.553013206,-102.89646113,-102.121088133,-105.347557415,-105.807344879,-105.969111587,-107.415244705,-109.971968038,-109.220592131,-109.619012254,-104.56615279,-104.441703333,-100.214430727,-100.073029064,-97.2540130571,-97.7265057704,-95.6120637069,-95.4614296784,-93.6363776875,-94.1213893168,-93.793666537,-94.4972204236
-103.885222376,-103.148543553,-102.531365376,-102.351740535,-101.842986188,-104.352672852,-105.662291346,-107.252355023,-107.046640766,-108.578107463,-107.577213265,-108.150816008,-105.838122231,-106.711116908,-106.714312455,-107.779614573,-101.749384759,-102.270138641,-96.7892944439,-96.7162439726,-96.4833664785,-97.5799698398,-97.3962898364,-104.937598125,-104.983997326,-103.644801977,-102.384210089,-100.083401504
-102.135536965,-103.363193144,-103.720742455,-104.456043695,-103.646597896,-105.958716835,-105.948792013,-106.077911479,-106.654203939,-109.17671388,-109.310507848,-111.362299565,-110.941108321,-108.879851768,-108.245248014,-103.949635421,-102.860661231,-102.960088843,-101.836827056,-101.381798522,-102.645866326,-103.766934257,-101.01096389,-102.239662301,-100.901559569,-93.0045047384,-92.4578244634,-92.3694610365
-98.8270142705,-106.117661981,-105.926661455,-105.746851314,-105.762902279,-109.672461846,-109.519369386,-108.623229793,-106.698180953,-106.524779396,-105.763494495,-105.577138332,-104.290401659,-105.067328778,-105.262163651,-105.176671208,-102.268642286,-103.025922238,-101.259903288,-101.12489433,-101.522777514,-104.009502266,-101.765342892,-104.167276258,-104.340947548,-103.248223271,-103.195501012,-107.603317993
-105.213171164,-105.47231364,-105.393850872,-103.650331302,-102.680005797,-102.707821958,-104.804229114,-104.193246242,-106.220885409,-107.269995881,-108.095939019,-108.079197004,-107.617465648,-107.567109864,-108.89878684,-108.643424291,-103.128219706,-103.875653004,-101.401608813,-101.307930887,-101.442072152,-104.393355306,-100.077900374,-101.680252211,-101.016618692,-99.6568455861,-98.1224806654,-99.1848008703
