-109.174354159,-111.245920721,-113.340648108,-102.69391915,-102.564279758,-102.74889417,-107.43741852,-99.9136259743,-99.9217724226,-100.3865963,-88.7307076399,-88.7308534969,-88.6206360398,-103.460198879
-114.334502571,-111.784815697,-111.949647973,-99.2274340983,-98.9285931667,-98.918123404,-108.471165231,-113.448960923,-109.006626392,-103.862364116,-99.0975728458,-99.3844649627,-98.9843358972,-103.262592197
-105.213360434,-106.504656701,-106.930298008,-95.2006401517,-95.1978082684,-95.2317010784,-114.478863024,-102.092433837,-100.941077821,-97.3795799847,-95.5996740396,-95.8120794882,-96.5303865528,-101.389932817
-105.574830702,-111.851252462,-116.871179415,-108.353478813,-105.602890306,-105.680018921,-106.243665532,-108.347677837,-103.260785923,-100.499478556,-99.9919131377,-101.701368018,-102.271535939,-103.474688272
-110.753624917,-109.404894141,-109.429341181,-100.490456154,-100.500815358,-100.847879169,-113.381389376,-100.831494931,-100.017522913,-98.2839568854,-98.9724484181,-99.5900184799,-100.957842475,-105.876364082
-113.807975423,-113.809955465,-114.987409825,-105.432559531,-104.74690491,-104.752106717,-109.869892009,-104.478063057,-103.430246047,-102.523826056,-98.1079621236,-98.4027232579,-96.1962248946,-99.1476714943
-106.022992973,-107.13158695,-108.550817007,-97.507377411,-97.4081112468,-97.4508426817,-104.037390739,-104.295767782,-102.181026613,-101.542605285,-97.8216199367,-98.4597763489,-99.4666464321,-104.240886349
-108.888589036,-108.909503323,-110.164468187,-97.0466518497,-96.9217713838,-96.8189554858,-107.027776616,-107.280748587,-107.75517849,-102.529666091,-94.9792571733,-94.9702157782,-95.1412268728,-102.659926426
-105.553916526,-106.653838196,-108.583046983,-94.277033512,-94.1566630915,-94.138921168,-106.310517855,-96.7367140836,-96.3588190734,-96.2470435756,-103.385891857,-105.057819045,-103.945988668,-102.111355826
-111.71262314,-110.911406301,-107.747565392,-99.8464614204,-99.8035821668,-100.149251459,-106.131159582,-104.970537134,-103.27950605,-102.355250517,-97.2689905164,-97.5877943604,-98.1364213085,-105.578134001
-110.538335331,-108.467246887,-107.806532572,-95.1142707698,-95.1163642355,-95.1134390427,-108.412380456,-99.4871246899,-98.1746208336,-98.0468271829,-94.246277019,-94.6370550962,-92.6989327333,-96.4237098997
-107.687919533,-107.69442739,-108.059534108,-100.162236636,-100.356051001,-100.10943498,-106.635085625,-99.4801639141,-99.3219781372,-99.5640395854,-103.412757309,-104.440445654,-100.705432726,-99.8733947981
-111.686931389,-112.433532079,-115.808388412,-95.6798110465,-95.3041689271,-95.2487850875,-103.26677714,-101.115636259,-99.1971718235,-98.4658184726,-96.6650135621,-97.5498550265,-97.9573640293,-103.006034099
-105.672996537,-111.065158538,-114.097291221,-97.5717359859,-97.4637607034,-97.5153667104,-110.993568114,-107.525781668,-106.875064556,-97.5387602208,-97.582581217,-97.6341762918,-104.562132074,-99.6700928944
-107.775209862,-107.706363693,-110.383617194,-94.4811210555,-94.4366668165,-94.4692033884,-111.103551493,-108.699014126,-104.858680043,-98.837510963,-94.2049252433,-94.4412536523,-94.4228615941,-96.7047268296
