-104.002018812,-104.196816648,-103.9557051,-103.74521045,-106.147775877,-106.295677926,-105.705274149,-100.676893745,-101.070001143,-101.565338699,-101.537762226,-101.785607985,-110.940585342,-110.714254241,-112.422747607,-113.682497994,-112.203104898,-113.766504333,-112.166947048,-111.201773722,-111.446900683,-112.682162458,-111.20648842,-112.769257075,-114.332286571,-112.086130033,-110.965645404,-108.996674433
-100.248553351,-100.297604118,-100.255195053,-103.653403773,-104.11721494,-108.653463456,-104.103797694,-103.887195384,-103.58555925,-104.008927168,-104.006507567,-109.688109413,-110.51261298,-111.562070008,-109.713794327,-109.480349229,-109.072532274,-109.908415235,-108.576225881,-107.57105843,-108.171290566,-108.522120286,-107.975851857,-108.832900526,-112.499874887,-110.780849209,-109.900895954,-109.753958636
-104.054781655,-104.571093124,-102.307861859,-102.688613717,-104.85081139,-103.418885132,-99.1600977649,-98.2423290342,-98.1786477502,-98.1460246401,-98.2648746745,-101.472863575,-105.428789229,-105.158727527,-105.481261615,-106.027986821,-105.899518265,-107.761029348,-108.37727534,-104.484195103,-104.946306394,-104.35412797,-104.15531533,-104.700656312,-108.543840204,-108.375746235,-109.1662334,-105.204939673
-101.074129468,-101.250681867,-99.4894675843,-99.8502872443,-99.9527408002,-100.372908965,-97.2225237037,-97.4746919525,-97.5641422631,-97.6539604362,-98.9278157868,-105.270758982,-113.032535686,-110.466365969,-110.111411617,-109.928497942,-109.076983171,-109.933367995,-104.506505258,-104.715926497,-104.559041579,-104.850749789,-104.63722058,-111.228939538,-109.75572275,-110.163087674,-109.163334869,-109.23014998
-99.0387351427,-99.0883028842,-98.386977496,-100.402463093,-100.663374146,-103.476765978,-103.574128818,-102.571620688,-102.332736621,-101.712570795,-102.400957572,-102.373008854,-105.852523394,-106.20184474,-110.785372156,-110.468368626,-111.92173563,-112.802867784,-111.204891023,-109.234890852,-109.067471651,-108.843016093,-108.315169918,-109.310406169,-112.550747793,-110.586022197,-109.796045473,-109.334220726
-100.017631841,-99.9630350186,-98.3360584894,-99.5584395751,-100.185275471,-101.573767475,-99.8369194532,-97.117770479,-96.2523478578,-96.2847047654,-96.2954695475,-97.0325813644,-101.934956762,-107.178492387,-106.512406192,-107.588406233,-107.494079726,-107.910184876,-109.669864727,-108.976316711,-108.772882621,-108.924564084,-109.268880868,-108.979624422,-110.805097096,-110.97668293,-107.782299775,-107.577525093
-98.8336368663,-98.8900719569,-99.0884830096,-103.151101242,-105.263379788,-106.033566705,-101.751215135,-98.7238326332,-98.6253105663,-98.9337392243,-99.1712315794,-101.00328639,-109.778520948,-108.51510638,-108.169186204,-107.808178988,-108.024502736,-107.558173481,-109.584608224,-109.560575012,-110.1295817,-110.408915887,-110.645170791,-109.214488149,-108.612408469,-108.909615853,-108.977337334,-108.435809795
-99.0336454462,-99.017344056,-98.5080038145,-98.3623635918,-98.6654836947,-101.584638563,-98.7118503058,-98.6847890071,-98.1587361168,-97.9724249735,-98.7783517949,-101.699421701,-103.278975188,-105.210945202,-106.917889317,-107.057131149,-107.056875053,-108.709754154,-108.494970723,-109.120549773,-108.314804729,-108.607675909,-108.219027063,-110.159953641,-110.25618206,-110.933052842,-110.569414994,-109.277573635
-100.364749544,-99.9567475633,-99.691922911,-101.834386351,-102.437488287,-104.198345146,-103.398596717,-98.6817801734,-98.5085265033,-98.9083442719,-98.9075965005,-99.5169324563,-108.901036703,-110.325462766,-109.129117866,-105.381686114,-104.726874773,-104.831734707,-104.312022063,-104.75623074,-106.83359923,-107.294005891,-107.454868867,-108.735499535,-108.447612315,-110.707899141,-106.265554829,-106.066735369
-103.924474446,-103.956358415,-104.197623154,-105.514577404,-106.246388277,-106.017715157,-102.829225527,-100.500838748,-100.30792757,-100.209650284,-100.92360512,-102.747880317,-108.461041263,-107.329021776,-107.874217971,-108.808208,-108.878051264,-109.164304172,-113.793022114,-108.653882197,-108.297897315,-107.711774525,-107.740271868,-108.236502337,-109.990928191,-109.924746403,-110.105040355,-108.200824444
