-105.926904461,-103.221414042,-103.000704501,-102.838096079,-102.774865989,-102.137887463,-102.099119197,-99.0433101857,-98.0677825075,-97.9710794995,-98.0448484465,-98.0384655613,-98.4013358306,-98.4756405852,-101.084124282,-104.889668953,-105.950880807,-106.129673232,-102.332688616,-102.8690531,-103.022883615,-103.064179723,-103.790047411,-103.728681584,-103.800092567,-112.132659739
-104.253169427,-104.106260522,-104.101997939,-104.60226855,-104.407673956,-101.757122354,-102.935129202,-100.694206338,-100.440487846,-100.156778471,-100.041601067,-100.03601637,-100.5107985,-100.870761596,-103.256132254,-103.611144768,-103.723125387,-103.500507619,-102.333343974,-104.198465673,-102.188794901,-102.34555105,-102.518659237,-102.247876267,-102.657178167,-104.443716747
-109.786506175,-104.156263558,-103.950447609,-103.239854238,-102.713578155,-98.7741677798,-98.7714381249,-98.644806374,-99.3215381789,-98.0293957216,-98.2733903533,-98.0757836726,-100.34720567,-100.28600062,-98.9776588027,-99.2777482106,-100.982419385,-100.799079193,-99.0350080122,-99.6678810427,-99.372321346,-101.186960247,-100.428733766,-100.451595806,-100.028669508,-101.271265467
-105.420455672,-104.601247191,-103.994449075,-103.859920851,-103.740574102,-97.9332528548,-97.7089577863,-97.6686638814,-97.9004279719,-97.491076102,-97.318693432,-97.0904010758,-101.054845661,-100.465838572,-100.569973584,-100.530331024,-101.020014746,-101.85895427,-99.7830193532,-100.060094562,-101.032342223,-101.032024373,-100.618184468,-101.089790536,-101.18921017,-105.365828418
-102.223731984,-100.076874854,-100.123692826,-99.7686979077,-99.5688337076,-97.9487763807,-98.07778151,-96.9266751982,-97.6279902648,-97.562160165,-97.6306817432,-96.8690053988,-97.233510528,-97.9902943762,-98.9906266314,-99.2322672713,-99.2832436622,-99.4617734201,-98.2970333374,-99.5399400537,-99.3772195019,-100.074942971,-100.045340758,-98.4511509103,-98.4804898628,-100.727557551
-105.793072052,-106.06138958,-105.405265975,-105.32994511,-104.501393336,-100.410537907,-100.621137752,-99.5653812128,-99.4125092503,-98.6164954014,-98.6299624781,-98.5429529864,-99.3076029189,-98.7238783198,-99.5000920543,-98.9498918071,-99.7190073468,-99.84352723,-99.0807456103,-100.406554548,-101.1347277,-101.06801878,-102.611050409,-100.087449887,-99.5474418018,-100.653697037
-102.503567279,-100.591552143,-100.045563618,-99.7059105733,-99.5605077576,-97.7015579012,-97.2561239233,-96.1925668539,-96.7728297258,-96.9191440621,-96.7991042287,-96.8408622603,-97.6479395579,-98.1962198499,-99.5699910275,-99.6542801712,-99.4599951298,-100.025369785,-99.2209879316,-101.799160528,-100.980607399,-101.671468131,-101.657921532,-102.063321661,-101.051989168,-100.474486531
-100.599281563,-99.7253215783,-99.774319684,-99.7029317269,-99.2418069795,-97.2230130967,-99.0899517893,-99.1009370854,-99.3702535588,-99.0563827302,-98.6207394166,-98.9438831283,-101.653003785,-101.522770383,-101.293752362,-101.96279383,-101.391192592,-101.903920587,-100.811170354,-101.347786558,-101.653895344,-102.015135851,-102.284352792,-100.454009011,-100.821508207,-99.6568147874
-104.945355149,-104.720403498,-100.937965529,-99.7985907573,-99.7022662835,-99.9197326164,-97.168528098,-97.0044163099,-96.9353905805,-98.0325898594,-98.5336251713,-96.7832978974,-96.4910768696,-98.9614647622,-98.1603930777,-97.4361307917,-97.4366157705,-97.6515466621,-97.6940816738,-98.2984024267,-96.9887000099,-97.7999035541,-98.6390516453,-98.5807333545,-98.4546601601,-100.348140755
-106.737309096,-104.761744573,-102.92066039,-103.004170409,-102.450991955,-101.589930655,-100.68544752,-99.1954462262,-99.0802658135,-96.8507223717,-96.7060273869,-96.3304728439,-96.3010706807,-96.6302332217,-97.4518447524,-97.6451062241,-101.482569178,-101.805513073,-100.430177367,-101.232778423,-101.348280203,-101.332184061,-101.699561856,-101.723035909,-101.453161916,-104.457130456
-104.712875185,-101.654346863,-101.342064459,-101.238470305,-101.18358908,-95.8636925098,-95.5966913084,-95.4379750123,-95.8763599381,-95.8066273243,-95.6312881815,-94.1280200004,-96.3185787341,-96.4872459213,-96.8900993404,-96.889171015,-96.8086724534,-97.0742935914,-96.9736178806,-97.8917130319,-97.8427820468,-97.844057358,-98.0083935826,-98.2365593054,-97.9767614729,-101.947611303
-102.006958219,-100.772134692,-100.625996248,-99.6189480182,-99.7817592972,-98.1784910334,-96.6252080352,-96.373516674,-96.7498141893,-96.1007103839,-96.3769876851,-95.7105357128,-95.9966157472,-97.6095146652,-98.0005748479,-98.053414442,-98.9712184317,-99.2236286781,-99.4769290708,-101.180208978,-99.6875426089,-100.014555073,-100.004242315,-100.349157926,-100.194167544,-101.608119265
-100.548803305,-100.522995538,-100.233790956,-100.235497913,-99.9225081961,-98.1760848687,-96.0482861495,-96.0103537853,-95.6150523093,-95.6223729796,-95.6300506329,-91.6108236661,-91.3295102549,-92.2607787834,-92.2522964273,-92.4916882532,-92.3174353607,-92.2854317496,-94.7909637962,-96.668108777,-95.8249188571,-95.9039781722,-95.8258674639,-96.2265743326,-96.2866228715,-101.066221026
-102.6858646,-102.464450945,-102.374368715,-101.546958855,-100.567610913,-98.0508848033,-97.5289302834,-97.506947019,-97.9834433043,-97.899500987,-98.142815474,-98.0723286082,-101.068687728,-101.682540206,-100.929703242,-101.059460546,-101.04728414,-101.4093753,-98.5784089133,-99.1500548312,-99.4420148466,-99.6859099114,-99.4595415872,-99.2963765235,-99.090887612,-104.345600631
-101.646151691,-101.859857832,-101.082025882,-100.317578149,-100.817981303,-97.3599831578,-97.9072550627,-95.5500118165,-95.4840819757,-95.6468287155,-95.8855573184,-94.0924334443,-95.0183842464,-95.0314490763,-97.0665984208,-97.3116091306,-97.4601917189,-97.5964118264,-102.054998661,-104.349523274,-105.026696043,-105.062721574,-105.034627864,-104.953209334,-104.911227924,-106.874221642
-105.832453985,-100.79816472,-100.065698255,-99.6787880472,-99.6209890033,-97.5463115282,-97.0421953137,-95.7375276735,-96.4202601584,-96.5120322743,-96.6529066338,-96.2373741235,-96.5928492888,-96.8727682922,-98.4872838873,-99.0671082231,-99.5246296522,-99.7155096561,-97.3403798653,-98.7608681615,-97.4725187045,-97.7801180927,-97.9026409891,-97.4801835508,-97.4291409395,-99.854129604
-104.163436309,-104.756108798,-103.560031859,-103.218185978,-103.135978011,-102.561271534,-101.893026932,-100.670880938,-101.035573176,-101.349643849,-101.137124618,-100.39311332,-101.162456609,-101.917435096,-103.782556596,-103.653537995,-103.515235932,-104.260399052,-102.74962819,-102.687444415,-100.399132071,-100.411510706,-100.405875367,-100.141957764,-99.6635645659,-100.509540545
-106.122411982,-106.009012389,-103.402965068,-102.805206916,-102.678310322,-100.955092001,-101.007497139,-100.558958236,-100.03850023,-99.3306394616,-99.5278456992,-97.6139696199,-97.9824246915,-97.7565169642,-97.5864115538,-98.0526772779,-99.2836452821,-99.2750135815,-97.2607606802,-97.6439686033,-97.9006343623,-98.3109030012,-98.2052773022,-97.8098095023,-96.9477837477,-101.87994052
-103.907379905,-103.510114973,-103.725410121,-101.005736551,-100.567004076,-99.7857842232,-99.5231670198,-98.5872444223,-98.7378664061,-96.6954569624,-97.3154169926,-97.2329810001,-96.983882477,-97.2618374727,-97.9752019849,-97.8761232043,-100.762216188,-101.404456902,-97.7388737285,-98.8591513723,-98.7615581737,-98.8716494181,-98.9724152347,-98.0563749709,-97.7374099392,-101.96591396
-104.667958724,-103.41956255,-102.426140358,-101.975587825,-101.941902845,-99.6650629762,-100.352885272,-100.002833746,-100.400913902,-100.372612847,-100.146880781,-100.187368664,-102.705954509,-101.138515432,-101.279008776,-101.362232007,-101.991913276,-102.805475119,-97.6802908342,-97.8628230276,-97.305832714,-97.4277036391,-97.3762117249,-96.8800713142,-96.7640281235,-99.3182421853
-104.09137916,-99.1839907765,-98.2962053296,-98.0405465619,-97.9097247124,-97.7396808231,-98.1763313034,-95.4977803905,-96.8166395705,-97.0279739241,-97.2172801649,-97.3736188796,-96.5129027341,-96.4563355898,-100.093189156,-100.074711771,-100.571578038,-100.621257009,-100.351356803,-103.556883173,-101.278311164,-101.442955772,-101.470260983,-101.652241873,-101.622652909,-99.4027967222
-104.296491827,-97.7502149191,-96.6963449237,-96.8242514695,-96.7744342679,-95.649002557,-95.4494033607,-95.3357964635,-97.3096504952,-97.1472554022,-97.2505753629,-97.2561326197,-98.1176997602,-97.8612516152,-97.9296708581,-98.5906352,-100.67467945,-100.69509504,-98.8626183959,-100.054212947,-101.115304225,-101.866357077,-101.507791367,-101.082482124,-100.484403746,-102.735985
-101.820513052,-101.751929878,-101.712408072,-100.796663462,-100.511473335,-98.8071365684,-98.8362199868,-96.0657638812,-95.3408121135,-95.3121143998,-95.588547207,-95.4976437345,-95.7336385174,-95.675199256,-97.9323943034,-99.0618075355,-99.1418307185,-99.1650706903,-93.9358440069,-94.8939224715,-94.7515931811,-94.7897018409,-94.8386038241,-94.7691895683,-94.684888884,-102.932974335
-103.799770114,-102.709974242,-102.192488346,-101.302535223,-101.210424577,-96.7062158339,-97.0204891334,-95.6569293164,-95.8971047671,-95.9720885099,-95.8845931839,-95.7417427395,-98.9892090259,-99.077160463,-101.624579265,-101.172192296,-101.544139764,-102.586698009,-101.716560146,-101.596453905,-98.291242519,-98.9182722674,-99.3084106374,-99.0785623131,-98.6770345417,-99.4850757964
