-105.057721306,-108.029402791,-115.451567925,-112.021490469,-105.605325111,-99.8423544671,-100.667343368,-112.40530927,-114.96250558,-94.7714671572,-94.7843868102,-103.726814647,-100.021615013,-99.6973297482,-101.221096516,-105.51169457,-115.104018703,-114.145230079,-100.945182874,-99.5936641406,-99.4824730748,-98.3428288966,-101.790844189,-96.399574748,-95.8831456069,-101.959081116,-98.4128456216,-98.7974543506,-101.086226856,-97.87976404,-98.437203189
-108.065084395,-107.990179069,-109.275677538,-106.776538822,-104.777536042,-97.0990252332,-97.6414197418,-115.750966996,-110.136703502,-94.1624215649,-94.1926532511,-103.906447243,-97.4602753928,-97.2431023134,-102.848976487,-103.971485049,-104.676107583,-108.70628677,-105.613482771,-105.841130328,-97.1408147128,-96.6259407557,-104.328618398,-97.5730215723,-95.8019306526,-97.7456957088,-99.5569316868,-104.693243678,-103.354635422,-99.663152794,-98.6069981816
-105.468882832,-105.143484552,-111.95602387,-113.60511539,-112.623471115,-106.670655908,-106.863033311,-117.896539481,-113.921603883,-88.5544191073,-88.5509009474,-111.658585301,-98.3680880815,-98.2039159497,-105.525137352,-105.825366123,-105.936504471,-105.814040687,-97.7844319907,-97.5204480689,-100.61569504,-99.1857631777,-102.635739117,-97.8977670606,-97.4445740663,-98.809491123,-91.5183607833,-91.5670940517,-98.0096937884,-100.035082072,-103.340934181
-108.60450627,-111.487609508,-114.008730669,-110.918022572,-103.443549849,-99.2947712599,-100.887275205,-111.938398627,-104.664902801,-92.6333580047,-92.8250272092,-110.151344912,-98.3680880815,-97.4129778226,-101.911250852,-101.675479948,-101.893205921,-104.622062315,-102.509800661,-99.9420871562,-98.9841253226,-100.405830339,-105.227294566,-91.718261515,-91.571809118,-104.908748562,-96.5148602389,-93.8624880173,-95.0943197482,-98.3980689186,-102.991252481
-108.518504001,-107.168749152,-108.947076183,-114.718354708,-103.675349421,-98.4518797782,-99.5109518801,-107.951889659,-106.838248612,-92.4226703552,-92.4102932668,-101.267071893,-100.040555824,-102.522391368,-98.7888108284,-99.161427678,-115.667722969,-105.994597768,-105.700126451,-104.161484139,-103.675375542,-107.924108205,-109.129664687,-110.918936253,-106.030114538,-98.589874022,-98.0171198505,-97.6274960189,-98.3962424701,-103.675766664,-98.0498334091
-101.560109734,-101.52687999,-109.711090816,-109.31161626,-111.045542041,-102.956527523,-102.407203667,-110.981363312,-115.710408404,-94.7643050677,-94.7888301085,-109.067617418,-102.640726159,-102.193213273,-104.880209892,-106.105121519,-107.534068284,-109.524975898,-95.0195890326,-94.9237429549,-103.978187156,-104.05598756,-106.768599278,-87.9422414508,-87.7468907428,-98.1275519621,-97.3846975389,-98.5482762233,-99.1823786228,-99.4668071847,-99.6944702595
-102.050531046,-108.47115906,-117.492039972,-114.366552546,-103.952956824,-99.3909341621,-100.4058951,-107.626085592,-107.056248217,-103.882726649,-105.061986955,-104.656823699,-97.0030129948,-96.8762484626,-98.5390571205,-97.5242055649,-99.8600682444,-104.793195038,-95.5246970374,-93.6324751527,-96.391513714,-97.6453056042,-99.6172693813,-103.573689849,-103.062663308,-99.9862502071,-96.9685351415,-97.5445188704,-97.3721924703,-96.8722326615,-99.7270446939
-101.0431165,-101.626624935,-106.011756165,-119.38547101,-116.096529491,-96.5809049052,-96.5251817833,-105.170737917,-102.887916739,-98.8957259311,-99.7173243084,-103.991940885,-95.7135137325,-93.5970095451,-96.3651499125,-100.6040064,-100.995282428,-106.263222624,-105.595015757,-101.46897421,-101.062046036,-104.185520154,-105.506661371,-97.9701788195,-97.6003607846,-102.409772621,-98.8895893532,-96.2104605296,-92.6180689606,-92.9139066815,-100.07247796
-101.727219522,-105.526774894,-109.018653349,-108.108703539,-105.822936822,-101.186187444,-101.765274451,-107.5442224,-104.464138133,-98.0541470092,-98.8055855428,-96.6549277168,-93.5146764823,-95.252508617,-100.639286303,-105.640121294,-111.127289672,-114.199713628,-103.49668844,-99.3363905042,-99.192016638,-96.2243305142,-96.8731509575,-101.04576783,-100.664138519,-102.314003753,-98.3916303432,-94.5969765928,-93.7911636762,-97.1995123261,-108.267079757
-107.62233197,-101.513566436,-101.638289203,-117.302651551,-115.273443299,-101.314556304,-101.314419335,-116.020798281,-112.07130356,-88.3444258562,-88.340185871,-105.122191445,-95.3621137125,-95.3023101782,-99.1741206157,-98.9949593027,-104.082596319,-107.678428498,-95.4914007096,-95.6154530354,-99.8919989316,-98.2398692293,-101.690094016,-103.154790772,-103.49900025,-99.8677105993,-95.7353240604,-97.321020776,-96.0101109732,-95.0312201925,-98.955749895
