-109.780900162,-108.515773322,-108.722656542,-106.828934422,-108.091270476,-104.979120957,-104.767621604,-100.755037639,-99.917781663,-99.2860409947,-100.313432532,-102.204058181,-105.306216098,-112.967809395
-106.014221039,-104.826975659,-106.144266694,-103.372162197,-101.801542406,-99.8450791411,-101.173977815,-103.00346813,-101.167881586,-100.484020191,-98.6932572558,-101.13489105,-101.995101042,-108.86432731
-106.066305398,-100.507091501,-100.715888678,-99.8845376863,-99.3283038505,-98.9787427676,-97.7400226163,-99.4813020877,-99.3614798455,-100.717836493,-99.6310955379,-99.5786672537,-101.402906715,-106.723250633
-105.373395695,-104.580115669,-104.466136811,-98.4316531098,-97.2716522177,-97.28926431,-100.363966875,-105.090557749,-104.899296065,-103.911455638,-104.603596577,-99.3253392422,-100.632385231,-100.66466322
-99.134854846,-104.922229596,-107.288810988,-98.1839001765,-98.5782470342,-98.3427146597,-107.463375713,-102.417904502,-102.650656986,-101.406104625,-102.1209521,-97.3591469099,-97.8383951311,-98.703333695
-101.064337916,-101.338368496,-105.723992583,-105.140175581,-104.618090601,-102.557013925,-101.876112419,-103.211135111,-103.755925348,-105.338826804,-103.501995322,-103.547773989,-102.210802733,-103.939076465
-105.156296908,-104.645685896,-103.955572982,-99.6289532907,-99.9172911638,-101.303380518,-111.255503524,-108.601389178,-97.5156927471,-97.2989793184,-97.2968482411,-104.586571653,-104.859891302,-105.602800321
-102.699806544,-106.135672136,-106.045431207,-101.216813093,-99.7766371153,-99.6874449712,-102.104508397,-104.696534295,-103.32159249,-102.973981706,-102.046678342,-100.702340158,-101.082640123,-103.596291225
-102.788194444,-100.355051136,-102.990924995,-99.0517377807,-100.455989567,-97.2999644028,-98.8826156491,-99.2196593072,-104.732674801,-105.661671069,-101.709460409,-101.354071074,-101.972995695,-106.16817916
-102.180619319,-105.159171408,-105.358130389,-102.042808384,-99.3180094103,-98.5625335115,-98.5773974839,-100.735642854,-96.5007915832,-97.2732373903,-97.7393979897,-103.881276637,-103.459233694,-103.345727595
