-105.022511431,-104.427377201,-97.8342996702,-95.1699592441,-95.4759965643,-97.95597432,-105.737300974,-99.9715129689,-100.049820581,-100.726746856,-109.331148458,-101.428711396,-100.437324665,-100.031547463
-103.345985258,-107.387618975,-94.1192440832,-92.2275308741,-92.2198020262,-96.4049010733,-104.259559952,-98.1838347416,-98.0811487175,-98.935114715,-108.415558823,-108.462425662,-104.856511624,-103.419751542
-99.5377575471,-103.763174999,-95.1932804768,-94.9254711752,-95.3952173238,-103.899770252,-101.293184884,-98.8573426929,-99.1998339446,-101.788172586,-109.035775019,-103.334312756,-101.91171328,-100.507955216
-101.104512575,-105.191506915,-102.011395305,-100.502735929,-100.34965427,-101.883150134,-105.350066304,-98.1960390255,-98.2650112172,-98.5640561013,-107.968206791,-110.407898716,-103.354249145,-101.356442666
-99.3478699374,-107.402645344,-98.8521813675,-99.0043963916,-98.9775040256,-105.657204093,-103.370963553,-102.500305935,-102.911674671,-104.273472197,-107.194117252,-99.2964111805,-99.4927305985,-99.0877925308
-99.550520406,-101.349104466,-92.7385677829,-90.9173671409,-91.0290319013,-94.8188282725,-100.410062641,-97.6155751749,-97.605864347,-100.32995746,-106.796341119,-104.313466024,-102.502533827,-102.942738859
-99.0373804477,-99.9838652849,-93.7635694312,-91.3550445958,-91.4998207998,-93.9212593453,-99.4242078756,-98.5936048133,-99.2775662238,-104.724344226,-106.836729093,-105.074546811,-100.569952124,-101.326611892
-98.6703604346,-104.224604116,-102.252518684,-103.051882561,-103.606369111,-106.14672547,-103.832741643,-103.29754113,-103.45459959,-106.777021793,-106.688317814,-99.5697060467,-99.3274708633,-98.865562198
-102.242462842,-101.331095428,-97.4105893858,-90.6440322481,-90.8807473487,-91.4642686798,-100.078759258,-96.7583484335,-96.9567068658,-98.4756371307,-105.540359575,-101.463494315,-99.2158486026,-96.9189304876
-106.057449779,-104.884837581,-100.202267946,-95.3120656375,-95.3128248136,-96.2829957083,-106.913207896,-105.654531335,-106.205118144,-103.434831826,-104.364877565,-103.421369614,-100.757849141,-99.6981135691
-103.335652117,-103.613377693,-96.0995766427,-92.7024067215,-92.6876200525,-94.5091773698,-101.496846506,-100.357555485,-101.756305907,-102.995084385,-106.852462131,-99.5809869942,-97.6188665642,-97.1555095718
-104.901219767,-106.0506259,-93.1098442497,-91.4940373615,-91.4975403202,-96.2941153872,-108.247282708,-102.443497377,-101.709264278,-101.708130974,-107.402853588,-111.342207925,-100.334267573,-98.4555313053
-99.7209243346,-101.768694921,-96.7027969699,-97.8391121051,-97.7454575032,-102.71044501,-99.6530554409,-96.8321070272,-97.5367834388,-99.7024302851,-107.832696362,-103.638836842,-103.445805773,-104.067720251
-96.039367315,-101.54003743,-92.4368242685,-90.9235132871,-90.9212758664,-94.8418230863,-105.378305231,-103.996715771,-107.096245893,-101.983656174,-102.682031103,-99.5578395849,-102.007767513,-98.5060320769
-97.278259045,-108.219834953,-104.279683647,-87.586350543,-87.5894966812,-87.6387210028,-99.6293795483,-97.9040350307,-97.7672042643,-101.797539911,-108.277388915,-93.7617972348,-93.6697475004,-93.6404976537
-98.8206089755,-103.561558407,-99.9109131371,-99.437027232,-101.334703781,-104.039377378,-103.783057138,-103.738897858,-107.792423736,-108.223128211,-108.213078536,-102.802649248,-98.9644958348,-98.1563803399
-97.5265470384,-97.6122511839,-86.295116383,-85.8368415852,-85.8972579325,-93.9833403629,-104.334124914,-98.1842431061,-97.7879488739,-97.8687211881,-104.37483352,-105.204924915,-107.396643001,-105.023332297
-101.422292011,-101.644195601,-91.443108484,-91.1978600401,-91.1059658908,-99.0014597126,-103.028426921,-101.343108344,-101.118642294,-103.029731933,-110.206483662,-99.1230304757,-98.107545424,-97.9513528271
-101.92350155,-98.5633460597,-97.3109990378,-94.6305296671,-93.6938591883,-94.2329956461,-97.4972490841,-98.8155791891,-98.2071627147,-98.1823146158,-104.189953897,-102.786564247,-96.9566501645,-97.2308671715
