-110.678983306,-111.36177216,-111.783860863,-111.488976389,-112.081428938,-112.599795736,-105.437677178,-105.350992122,-105.367192174,-113.665839703,-109.946583667,-105.669354531,-105.168046859,-98.1646400752,-98.2822290834,-97.5138202438,-102.885885804,-104.086974861,-109.251157187,-105.843363075,-104.913258151,-102.331568868,-97.5873352445,-97.0204734767,-96.6291955032,-98.5302474751,-98.9696297682,-101.150786538,-104.425157141,-107.433292744
-106.971195194,-106.187131551,-105.779192871,-107.859897336,-110.703555496,-110.249112867,-104.444487352,-104.411012457,-104.783357706,-112.626978569,-113.096115634,-114.316576112,-109.701263943,-104.974555501,-104.805365539,-103.208234963,-104.763214689,-104.241525242,-107.712585128,-101.024026244,-100.863585477,-100.967197432,-107.781450433,-109.638580622,-102.592764644,-100.050638642,-97.8981883789,-98.6717993508,-98.6038650435,-101.506686465
-110.760813472,-107.226242606,-106.143019018,-106.274091915,-109.022492827,-105.05278214,-99.3413495742,-99.2694158373,-99.950583251,-106.30716928,-105.321864248,-106.716532323,-108.464472952,-103.362354491,-103.300213261,-100.355670458,-102.896600164,-102.714196591,-113.554961097,-106.843383986,-100.121939834,-98.4891223087,-97.9702712356,-97.888098389,-98.3424054368,-97.7077869857,-100.141091472,-101.525829735,-100.946253448,-101.494362434
-114.255567587,-107.9734057,-107.746573601,-107.81791705,-113.202456689,-113.951008813,-110.457406884,-110.116801762,-110.013489999,-113.395685217,-110.920480142,-106.684605494,-105.582627882,-102.944803454,-104.264674904,-101.070564127,-102.868344489,-103.009788073,-113.359415957,-111.719873032,-106.676847658,-100.740358118,-98.3815829665,-94.9870382,-95.6879427932,-96.8331730545,-100.355515678,-101.168942975,-100.866308114,-109.792075918
-107.26934769,-108.512336135,-109.245810684,-109.031674427,-109.172745117,-104.008863538,-105.089155559,-104.756393794,-114.07373235,-111.798029269,-113.231142732,-112.70405466,-113.804969447,-103.695313399,-102.281717907,-101.47707124,-104.480464237,-105.824488447,-108.32819902,-106.198235976,-100.887172314,-98.9391057058,-99.2046494135,-101.178611634,-101.180647454,-98.8998791566,-99.1970775385,-99.4172906867,-101.976676684,-102.950991011
-111.182410707,-111.394159134,-111.430100899,-113.73877874,-115.826500982,-101.166579086,-100.985212318,-100.961601801,-110.470052651,-109.962303475,-110.229761828,-109.355437832,-109.533376613,-104.512230918,-104.221913418,-101.201971588,-102.84563122,-103.57919897,-113.474470459,-113.377044852,-103.645910657,-100.94866658,-100.363131836,-99.0818420065,-99.1731515316,-98.3247551133,-97.5898315476,-98.1345258192,-99.3534509727,-107.270172494
-106.868151483,-106.54345771,-105.63378097,-105.363935481,-106.675539961,-103.643861004,-105.019021196,-104.655968793,-113.282265949,-107.384242812,-106.59592803,-104.30886149,-99.336898873,-99.1019298624,-99.523376964,-103.764681362,-105.211703557,-104.305812111,-108.178423354,-104.821437067,-102.564082194,-97.0546018009,-95.7959504582,-94.5311971629,-96.7139758377,-97.728445658,-100.430853226,-97.8095948461,-98.1347488304,-99.6058894613
-106.952074118,-109.091923908,-109.758443059,-109.296308412,-109.56879744,-105.275363949,-105.398755089,-105.480535498,-107.531264768,-109.033488181,-107.201151984,-109.181923155,-107.995877537,-99.5461729118,-99.2548070559,-96.5649417215,-99.138369961,-99.4077266633,-108.918368619,-104.871606322,-99.2213583332,-98.2804897972,-97.6537257214,-100.208494473,-99.668333602,-97.5972578317,-95.7577179123,-93.9597884997,-94.4486180189,-95.9599603072
-112.831649539,-111.030522425,-111.767577945,-111.474228618,-112.56039671,-104.079499349,-104.187720732,-103.846755198,-109.970907135,-109.739803585,-109.067837357,-109.306093352,-107.805826489,-104.191514624,-103.91913667,-97.8309473207,-98.41850138,-98.4400090709,-108.446431139,-106.650336575,-101.383354127,-98.8394983365,-98.4543822322,-99.5517828304,-101.515689967,-100.461899946,-98.9195671353,-94.6589670437,-94.8232812802,-95.6062786918
-107.160099173,-107.27460065,-108.026954495,-111.503313525,-110.417050527,-102.197812573,-101.073911334,-101.153496657,-105.745674862,-110.927570204,-110.882569316,-107.942716615,-108.16996255,-97.9222986045,-98.1448476123,-98.0780837401,-108.533355085,-109.046580992,-108.396088178,-104.968679016,-102.351073103,-100.93208873,-100.90390064,-100.684383561,-100.237642965,-96.8705046919,-95.0496834208,-90.3145640056,-90.7061964497,-91.4605060269
-107.224783528,-107.612434235,-110.875973749,-107.402883652,-106.444828678,-105.577819652,-105.073018403,-106.264946997,-107.603620264,-120.829037801,-117.934135852,-115.725363655,-96.8315294099,-96.3565029644,-96.3161551191,-99.1735951391,-99.7931357898,-99.5695357103,-107.324327004,-102.036932073,-101.492502543,-101.541830278,-101.249909571,-100.830427592,-99.1393725767,-100.184250111,-98.2005273997,-99.4111528426,-98.3329242418,-101.256683972
-108.785249347,-108.966621241,-109.380977674,-111.757572128,-111.332577565,-100.382773173,-100.248611856,-100.13501746,-109.495636983,-109.180651043,-108.25191758,-103.021965415,-102.785682811,-93.2732172598,-93.5585968256,-93.5447068725,-106.745812984,-107.014115783,-109.289338107,-95.3828778916,-94.5480191562,-93.9401107574,-95.8534138908,-96.9109386518,-96.7487368119,-98.3822273632,-96.9797718313,-95.0050146052,-95.4736609882,-96.4299584027
-110.083652564,-108.14759034,-107.467565553,-108.111932468,-109.996595421,-105.501519712,-103.173859364,-103.470445313,-105.400370539,-109.891801424,-110.229523593,-111.91799979,-104.254511473,-98.4074735044,-97.8451471619,-96.7803445631,-99.6255398044,-100.230497619,-108.217861341,-96.5699510028,-96.6463530595,-96.5484240615,-105.47828558,-103.248545867,-103.098924355,-98.0334491122,-97.38014744,-95.6282709613,-97.6728970917,-98.9806393125
-107.713361622,-109.144006276,-110.374108675,-109.588887101,-108.435659366,-101.981359085,-101.828713333,-102.183306132,-108.951749785,-113.389457099,-111.217870671,-112.5736049,-101.894979148,-99.4710545534,-99.4722278184,-101.92053625,-109.0359162,-107.568080403,-109.956965782,-105.994100504,-105.508940397,-101.414001048,-99.8112619839,-99.1646672984,-100.454525892,-91.6539627121,-91.652650811,-85.3862613877,-86.4082923462,-86.4566320933
-107.335486781,-107.096886781,-107.265907374,-107.953172873,-111.401678034,-96.7256094215,-96.1234149871,-96.1477748128,-103.561267108,-109.698937955,-107.849788555,-107.636638882,-100.641677232,-96.2556625952,-96.3263132908,-95.0589746421,-98.0425978589,-98.0136134673,-108.910864987,-106.670207991,-102.601793008,-102.517846326,-101.282743762,-102.689159444,-97.9181132202,-98.3932462699,-98.8267632028,-94.556871748,-94.0373519919,-94.0492763334
-109.667113401,-110.022938323,-109.380977674,-109.768160456,-110.59860598,-101.912130536,-100.412553126,-100.377672921,-104.655668074,-110.167156668,-110.726766814,-110.879032706,-113.731921363,-106.517843611,-103.990990562,-103.379552136,-105.7332377,-110.418990568,-110.573224986,-108.219376692,-103.987399751,-103.548275677,-101.218758936,-100.468376815,-98.7683579479,-99.4223941892,-101.084742667,-95.045192357,-94.8907190355,-94.9010423118
-104.946475788,-105.087468314,-105.305868148,-114.396079647,-112.907315732,-100.284492331,-100.320055008,-100.419990598,-120.745112626,-115.832082177,-110.695372653,-108.515491595,-104.271909908,-100.812952321,-101.037096821,-97.7953181873,-98.580485693,-98.1191208427,-103.717909355,-101.493104197,-96.4772680261,-96.4519090942,-97.124722335,-103.464089289,-103.475039131,-101.641516828,-100.425941802,-97.6499913051,-98.4378821486,-100.007427245
-106.237978454,-108.046797933,-111.989382929,-116.12926067,-112.273885537,-107.627704524,-105.676500221,-106.177114445,-101.721244893,-101.998222143,-101.877538244,-98.0218672827,-96.7843182446,-96.3875653633,-99.99909977,-102.209618268,-102.99397629,-102.449852137,-103.489466686,-104.959193521,-101.153578947,-98.5727159527,-97.3041242735,-98.3333840341,-99.9167121152,-100.416304095,-95.4858774692,-94.8495563854,-95.217655757,-100.986723332
