-104.456072469,-100.886114478,-98.1153995445,-95.3780144273,-95.3432179615,-95.5406640422,-95.4550744492,-95.5257306037,-96.2262896718,-97.7732388421,-104.383770634,-102.502357262,-102.359428255,-102.744728612,-103.669744658,-103.680603544,-103.990724405,-104.688453466,-107.020963791,-106.719419063,-106.762183631,-106.882138227,-107.155417756,-103.429259419,-103.019496449,-103.781098007
-102.695483666,-96.3567495181,-96.3027460375,-96.6032863643,-96.6137012912,-96.6365550978,-95.8145780837,-95.3434940525,-99.2973085652,-99.3684176008,-99.0821234252,-98.8957702101,-99.001308123,-100.835921884,-104.730439693,-104.874541797,-104.807840894,-105.972495554,-105.938483382,-104.712974535,-103.943546332,-103.507251975,-102.404980913,-101.457247858,-101.545429727,-101.741251559
-106.691599375,-101.445304834,-101.278493916,-98.5535781612,-98.1225792896,-98.4107668461,-98.312559431,-98.0856791904,-99.420219155,-98.9132002155,-101.470520171,-101.191728479,-100.308916016,-100.503490817,-100.68944242,-101.107296967,-101.246228304,-102.072354261,-102.50676417,-103.668526212,-103.107314763,-103.539763954,-100.020933705,-99.9799536381,-99.9533995603,-100.490582237
-103.825253815,-100.381168252,-98.9140879274,-97.3807750456,-97.4612865416,-97.4688414851,-97.158007689,-96.9900243299,-98.2548907421,-99.0546467211,-100.493044215,-100.430994369,-100.321384587,-100.797642136,-101.684878407,-100.787768043,-100.766701142,-102.096933914,-101.83963082,-102.503155565,-102.535763678,-102.11722045,-101.33624003,-101.403284687,-100.983629785,-101.234231822
-106.709825572,-100.490026573,-100.124613045,-100.135000464,-99.9604800705,-99.1749479569,-98.4837920074,-98.5210875219,-100.553991302,-100.874950346,-99.7862426263,-99.1039591382,-99.8368454909,-100.52882832,-100.611977089,-100.993666883,-101.049570748,-103.043588163,-104.724878467,-105.009266269,-103.021141955,-102.228885394,-102.848679255,-103.163861946,-102.05198225,-102.305969782
-106.283444967,-102.487870047,-101.547639053,-101.330777195,-101.396267326,-100.373756479,-99.8920493822,-98.7081189503,-99.7020934827,-100.191686572,-100.605286798,-99.4823727908,-100.610515767,-100.938975034,-102.693256304,-102.621329731,-102.996755649,-103.22470459,-104.981971157,-105.064619988,-103.164317386,-102.960278403,-100.218813694,-99.9399401101,-99.6529296755,-99.9616479107
-99.692696847,-92.7478034888,-92.7057433035,-92.7407278767,-92.7422223547,-92.892507667,-92.8334191671,-93.0431929936,-100.516015554,-100.658195284,-100.556461221,-99.8854923339,-100.03395059,-100.253761545,-100.964337698,-101.12409723,-101.196311313,-102.380914529,-103.139563581,-103.564787324,-102.57721853,-101.303417544,-102.334994616,-102.399606895,-101.934855798,-102.525659641
-100.79797751,-96.1557190768,-96.0874202227,-96.1064391854,-95.837287235,-97.0156445752,-97.0114185308,-96.9831996765,-103.255376007,-102.830240517,-103.025511871,-100.428369971,-100.334973253,-100.034166126,-100.065371271,-100.19202553,-100.621610944,-100.640129736,-102.772032029,-102.721347884,-103.584279212,-100.161529978,-99.7652388072,-99.0659714683,-98.4462345325,-99.0453574503
-107.678964402,-99.845900316,-98.3423652326,-96.1337205863,-96.1177055516,-95.7389191861,-95.3997595301,-95.251339345,-96.446624691,-97.3316073185,-100.105620926,-99.6901926017,-99.7644408572,-100.352301613,-101.228367135,-101.043732337,-101.087684223,-101.675652321,-101.203535914,-102.607021592,-103.496791694,-102.622995941,-102.471592214,-101.570046175,-101.116954947,-102.256976697
-101.83466795,-97.7678961421,-97.6307785502,-98.6165138756,-98.6161245832,-98.895058796,-97.7168750709,-97.6146748127,-100.624330255,-100.864898491,-101.412734319,-98.6620086918,-98.4107725798,-99.8004842435,-99.959551889,-100.144180649,-100.167149065,-100.116839262,-103.154046066,-103.584500408,-103.455736958,-102.699329128,-102.653761808,-102.123601816,-102.356205951,-103.470161419
