-104.899644298,-105.227765697,-106.059482392,-105.766143469,-99.9887432794,-99.1686143038,-99.1348702911,-94.2615334983,-94.4981311244,-94.4849271542,-103.263022566,-81.3946622079,-81.4068609324,-81.4159667238
-103.92531935,-104.621556791,-109.680643546,-105.64967152,-103.139472883,-101.707449371,-101.819653935,-100.152280732,-101.002884262,-101.668569808,-105.90562153,-94.0313828752,-94.1349410715,-94.1469326727
-109.126759846,-111.04600048,-109.510376758,-98.3746097571,-98.3736342437,-98.4095086092,-103.274373955,-92.9637014819,-92.7864548653,-92.9202806964,-100.018633968,-94.9927061262,-95.1983041193,-95.8895737551
-103.335457472,-103.136278563,-106.042496666,-94.2100434445,-93.8815566856,-93.1418859415,-97.0262967929,-92.7808566068,-93.1703873863,-93.479991001,-100.638835309,-99.2253406774,-100.8865062,-98.7048494089
-106.363714477,-107.982450058,-108.357762946,-104.116337364,-102.226982601,-99.7417733609,-98.5069050324,-96.0536634936,-96.688000399,-97.6972470422,-96.8721660427,-93.3542728869,-93.5217256524,-95.3864307283
-103.317402249,-102.650430952,-107.148985006,-100.352296016,-100.700510198,-100.43640159,-100.538673823,-99.7656588355,-99.9764029861,-103.255558503,-102.072943496,-101.586835984,-102.87907318,-106.04920547
-110.456399503,-108.325959855,-108.905328066,-96.666759183,-96.4901918356,-95.522176433,-100.296071979,-94.3853922244,-95.0855631021,-95.1889827115,-99.7914516045,-95.7712375018,-95.9626201589,-97.473997215
-97.9172127065,-97.9509112324,-108.765653552,-103.235616267,-103.188826525,-103.90899805,-103.32757752,-99.8350886137,-99.7935508029,-101.431944231,-106.738540915,-102.265969293,-102.73216774,-103.389165673
-105.675942359,-104.996550372,-104.622863954,-104.042084934,-101.877285085,-99.1317746019,-98.3393040953,-91.7461624946,-91.7957080998,-91.7005940331,-98.2153352768,-99.1013310778,-100.942956405,-103.3920702
-101.712865822,-101.970120609,-104.388955353,-102.119722605,-100.724067966,-99.1738034766,-101.730654328,-99.4934459401,-100.525403614,-98.9376499659,-99.7142159849,-99.2404718373,-100.169374097,-100.935527935
-105.892735156,-106.162666597,-107.342085113,-100.816383647,-100.833599197,-100.662128956,-108.995088906,-106.667508833,-102.616724056,-101.719481456,-100.559205964,-98.2588948832,-98.4687927228,-99.251032704
-99.0981346513,-99.2780397434,-106.003831737,-104.091736734,-103.53528446,-104.272123484,-98.5063300923,-97.0992249372,-97.3285970809,-96.606054073,-98.0497038793,-96.6750727304,-101.493318091,-100.210810671
-103.796859907,-104.862437079,-109.749737242,-92.6387314323,-91.9320219121,-91.7868426391,-97.5993129119,-97.6861851371,-97.7435879693,-99.1103221601,-97.6226224384,-94.3679859131,-94.3279376226,-96.3228751651
-102.427668048,-104.170676467,-106.835872162,-100.698511113,-100.044654798,-98.3366008278,-101.342224062,-94.0325566209,-93.9787408399,-93.8930566397,-100.559336522,-97.0363375263,-97.2017708092,-97.6528822346
