-100.994877928,-103.127876318,-103.037996609,-101.394338128,-101.113848056,-101.436953694,-108.501141162,-108.006207674,-107.187832934,-106.833908958,-108.987021845,-112.648279468,-114.691573379,-115.177883138,-100.620323778,-100.447577258,-99.0939177478,-104.132512393,-104.400792264,-97.3836964182,-97.3733871937,-95.4091526193,-99.3888522267,-99.4217091121,-108.377519947,-106.210401855,-106.196882023,-106.349084877,-109.488116759,-104.181824695
-104.025133608,-107.178955934,-100.397590748,-100.882729826,-100.384969459,-105.931034933,-102.500907688,-101.949935088,-102.159213897,-103.731631324,-104.881794786,-103.998016941,-105.334075697,-105.548673439,-109.369557768,-105.239267642,-103.932469663,-102.400541222,-103.235992422,-95.544868851,-95.8175395312,-95.4948006541,-103.582363413,-102.748546013,-104.576841477,-106.240523463,-106.590362898,-109.152841177,-108.824992525,-105.275856971
-101.85693097,-105.281713333,-101.559534174,-99.3958452535,-97.5248822769,-98.3932736814,-97.6848592988,-99.6359563261,-97.9826440126,-99.0891874341,-99.0498073872,-101.709390002,-107.287941976,-107.659267191,-109.82603633,-101.296846033,-100.718052598,-99.7966435908,-102.55039585,-99.1270392106,-100.072161394,-98.7878160966,-102.039189548,-101.09734409,-103.070476411,-97.8301304211,-97.712809278,-97.8949168188,-100.821574201,-100.522622961
-102.658410474,-108.127397954,-99.8004826744,-97.571320111,-96.8129603354,-97.3943828226,-99.3621223617,-100.874705378,-101.518513585,-101.192507664,-98.4796492022,-93.2956270789,-93.4086673423,-93.9735586634,-100.403764869,-95.8728922631,-95.365966583,-95.7804060894,-100.116570383,-100.618661736,-103.584738509,-99.7448967211,-101.605365373,-100.45256716,-100.635061943,-98.9708271081,-98.9091550338,-100.183783426,-102.13902103,-104.318611441
-100.695269677,-103.631845996,-104.569258569,-99.5634372479,-98.6254514798,-98.5059214203,-103.454418333,-100.03435495,-98.2060400095,-98.2091873799,-100.149411241,-102.474063125,-102.724271063,-105.374524738,-107.485038697,-103.758099247,-102.553390788,-101.765338531,-101.07764956,-98.6035907476,-99.2458012637,-95.0102406237,-96.1102432648,-96.1534246566,-103.589174207,-99.6096443515,-99.2501354665,-100.407076347,-107.506790696,-106.453106112
-95.6328782964,-100.90517764,-100.054843885,-101.797534048,-101.683037455,-102.162978787,-106.986643958,-105.933757433,-107.537392098,-109.321768893,-108.107981711,-107.582210468,-106.674792137,-105.837393765,-102.900035043,-101.646694182,-100.749998834,-102.655566252,-104.313811716,-109.298978468,-108.060670582,-104.054211671,-103.804319966,-103.113241923,-103.197355328,-103.269498809,-103.607357841,-106.516613125,-108.086066486,-103.71261079
-98.0353325858,-98.3360552216,-98.5857947601,-94.9886688255,-94.456134104,-94.4540986206,-102.745512561,-108.191196072,-103.634851001,-99.715981851,-98.3002074638,-99.0998865472,-102.868624866,-110.037067459,-108.238890461,-102.619137717,-102.917496902,-100.982336998,-102.296045546,-96.7330818509,-97.5712050113,-95.6889364376,-98.519145608,-98.2216208926,-102.642539338,-102.085437536,-102.846441611,-102.985911804,-107.432004888,-102.139001314
-91.5780895523,-102.016396845,-101.928782741,-101.711904536,-95.6047435452,-95.4568785527,-96.0327299983,-102.473854763,-96.5990879748,-96.9877809567,-95.7779621427,-99.9930399333,-100.184538556,-105.139329322,-99.7544886279,-98.1428819831,-98.2512494682,-100.136178943,-103.065556329,-96.2189291794,-96.925392387,-96.0855900608,-101.489238632,-100.903024744,-103.796214439,-100.504820975,-99.8230743535,-99.1644253445,-102.789586248,-100.303470403
-98.1562875906,-107.475763964,-99.8307503042,-98.4973277089,-98.6614065381,-100.000426898,-100.682903575,-100.421621422,-98.2190306263,-98.543816818,-98.1393188463,-100.93803769,-102.01019263,-100.790924327,-101.95517177,-99.1115889266,-98.5221866163,-98.6549497608,-100.972679883,-97.0623399742,-97.419796648,-93.6509272333,-95.4278743174,-95.3906217294,-104.374719538,-103.677817103,-102.571550565,-100.699281143,-100.414890967,-99.9208629725
-95.0691974546,-99.6073549768,-94.4806132899,-94.7564025657,-94.5393335583,-98.7568670453,-97.9369774205,-98.2071442983,-97.2110348197,-100.757507108,-99.5651727753,-100.845441719,-100.954414451,-102.794997156,-102.90140822,-101.200812694,-100.931756259,-103.8008902,-107.712059747,-100.835773515,-100.974894827,-100.862074467,-106.828506581,-102.435694355,-100.346413653,-97.3526812751,-97.4217551705,-97.9289557284,-101.878070821,-100.292278816
-98.8443293167,-104.910011638,-103.603618009,-106.450097525,-103.480841192,-104.08363218,-97.7062647962,-97.9641884689,-97.0684417842,-101.17387466,-101.625703477,-103.296651461,-104.031921639,-101.823246732,-101.86379345,-98.2462803468,-96.1557255846,-96.1398450788,-97.6570726548,-101.318348608,-102.835974562,-103.415511801,-107.80796892,-100.431531386,-98.9149452855,-98.1587334203,-100.45125609,-100.875007071,-101.596734673,-100.565912048
-96.3833060153,-98.2477106931,-97.2188744692,-97.5692586305,-96.3995440406,-96.6300837884,-99.4644211164,-101.459228549,-97.2986434563,-96.341506538,-95.9143053145,-95.7151639288,-96.62909818,-97.5281650536,-107.848378631,-100.857386383,-99.727310405,-98.7714448079,-101.606515941,-100.867672444,-103.558029451,-103.559985087,-105.257151712,-105.104740514,-103.922718679,-105.395596155,-103.252061811,-104.310333257,-102.423909222,-103.628826193
-100.181274164,-101.018319881,-99.7263613303,-98.9368283999,-96.855680963,-95.7199140918,-97.4756500545,-99.5164355778,-101.217271146,-101.653789351,-102.589650054,-106.587253602,-105.836569199,-105.401990264,-100.609103481,-99.1437316376,-97.9851787715,-100.313144604,-101.776934878,-100.526269107,-101.142164883,-100.269380588,-102.08612942,-101.571033376,-101.401027841,-100.583624004,-98.7510373779,-99.0187811883,-100.718908279,-101.741559514
-95.1720436594,-104.822666861,-103.58296549,-98.8010480626,-98.0853183929,-94.7733136974,-95.3517450023,-94.5787110976,-97.3063603403,-98.1030034803,-98.4793801223,-95.3190221916,-95.8862924378,-96.9924039663,-102.731863885,-100.531802859,-100.49617078,-101.371244733,-103.063033543,-97.0960127875,-97.4358522471,-97.3049815305,-100.464466139,-100.424256331,-98.7545236754,-99.5048169052,-99.4582716884,-102.329137435,-107.787148295,-108.125201699
