-109.533895612,-94.0642658004,-94.0018675316,-99.3655241266,-99.5115046643,-110.365556726,-101.958976811,-101.784121741,-96.7434847756,-96.7487196162,-104.474620779,-105.656229134,-105.624811261,-99.8113054177,-98.6616944802,-101.374362848,-107.720852209,-112.446878294,-114.283675729,-119.8166139,-104.300922916,-102.251045317,-105.66492303,-112.275785432,-115.288194076,-108.704393287,-81.9622790109,-81.9686248752,-114.767113166,-112.545597692,-110.281014778
-107.857501545,-108.162762629,-105.00684291,-94.8551911711,-94.6195412051,-100.412560632,-101.332441877,-106.891935482,-92.5733075296,-92.2859566389,-102.175019887,-105.81313568,-106.833255004,-102.506262312,-101.584303527,-102.597766805,-105.366164505,-113.470737504,-105.506714673,-103.446319026,-105.695222757,-101.565352783,-102.035417566,-112.636976664,-107.507232477,-104.637390724,-91.6766344369,-91.7758820164,-110.102676741,-112.680047681,-103.936402627
-115.700185826,-102.290004806,-102.323774167,-91.9358780374,-91.3304573607,-99.8411629063,-101.15403878,-98.33030292,-98.4834794972,-99.1280018278,-101.786350129,-109.566784874,-107.88251891,-104.946448224,-101.172449159,-98.849333794,-101.332402921,-110.797039809,-99.3546155254,-99.4108843478,-108.560498341,-97.8819289435,-97.8168241407,-108.043670245,-98.6311536197,-98.7394475905,-97.0896202059,-96.956792739,-107.457945819,-109.439194707,-113.691048954
-106.817308818,-97.9699527557,-97.5073929971,-96.7906148795,-97.068090102,-109.634608113,-109.821311359,-104.147619612,-102.503543784,-104.731183462,-102.35222719,-102.982598955,-109.959634823,-98.5465342397,-96.0923115706,-98.4890203244,-105.485111128,-113.394730415,-99.101378515,-99.0533080954,-109.173983705,-100.713496996,-100.416247642,-106.645084082,-100.852171935,-100.341878349,-99.036693772,-99.496244225,-107.869075409,-107.409736275,-110.101610441
-114.483226416,-102.133457716,-98.4766644418,-96.4005181965,-98.2874841987,-109.150940221,-107.265691949,-100.048159901,-95.8289124757,-96.8156421528,-104.153653312,-110.856593182,-104.025926168,-104.345128081,-98.3717102166,-97.6482723539,-104.398860219,-110.89760312,-103.54600217,-102.426929087,-92.4392807444,-92.481247176,-106.209865179,-106.470888024,-102.069003814,-102.344119113,-97.5714113027,-97.0265702147,-103.350738627,-107.025740172,-109.65386321
-108.446668271,-103.869661491,-101.784805082,-99.6716537743,-97.9988775428,-100.889554733,-96.0779136848,-96.0325680588,-90.5495908568,-90.5148547869,-103.245440686,-103.490447896,-105.480008123,-102.104916543,-97.615709111,-98.5962897824,-106.772686159,-107.140523474,-100.133252429,-100.172583347,-97.8695435821,-95.3436406778,-98.7903231996,-111.186589898,-101.34402038,-101.790640163,-106.8987978,-105.40957862,-105.436827511,-104.278738771,-103.967301303
-108.171296038,-100.813127574,-100.189426171,-95.7408049924,-94.6468293218,-99.8761238508,-103.370462079,-101.548387857,-97.6694962491,-98.5155919118,-101.501459722,-101.903379571,-108.861974629,-105.613678063,-99.9789467337,-97.6911942985,-100.613894728,-108.140400493,-97.3931726719,-97.6775935468,-98.6816405117,-93.5095817775,-94.9867603568,-105.732749172,-100.977287602,-99.9025295882,-102.860664709,-103.304333372,-102.611062983,-106.620559238,-108.779041294
-106.284282283,-106.86523438,-98.6708075981,-93.4924531057,-94.3483208735,-104.102674151,-107.792468758,-107.403177401,-104.555870356,-98.8496692478,-97.280345559,-100.440732146,-117.180282438,-107.632664557,-101.623459875,-101.224578353,-106.480914141,-107.402611712,-101.018476378,-101.531969725,-105.989163592,-101.433284695,-102.372206315,-107.625306741,-100.901049287,-99.8621263849,-104.299377467,-115.484016749,-105.78134858,-104.958131718,-109.175938816
-113.48381722,-109.893282808,-102.614263006,-90.0297208163,-90.1781114134,-107.579673748,-98.748157344,-97.7739430581,-97.2264099484,-97.7586193201,-104.325428689,-103.907306538,-102.324783116,-102.76525628,-95.4310761351,-95.4527378536,-106.13469379,-106.686375893,-100.019649291,-99.8550159171,-92.509584415,-92.0245863976,-100.896953857,-112.071290667,-106.111493249,-106.151273649,-106.816043139,-101.077411478,-100.602770448,-104.508024525,-106.958219286
-111.665063347,-105.56582075,-104.514509094,-94.7323723081,-94.4675607568,-103.213520272,-102.389316365,-100.134519502,-93.6801026553,-92.6390067554,-97.0275345742,-102.274392909,-103.107766683,-99.2017672441,-94.069837963,-95.3642293355,-110.69514419,-105.926453276,-103.232837655,-105.423425309,-102.009021279,-100.305587391,-104.536850347,-103.907104729,-103.062648509,-105.361664435,-104.036866649,-105.209347438,-104.523101711,-105.319586496,-112.586990525
-105.134399851,-102.68250477,-101.77201998,-93.0033797057,-92.4858621689,-100.602062238,-102.570666559,-102.698282685,-107.211921344,-102.032110016,-101.438305213,-103.225541704,-105.79476502,-107.778117511,-97.3459625102,-94.377230019,-96.9741840575,-106.200608766,-96.5230718975,-96.8086850659,-104.095717378,-96.0599843673,-96.5581930315,-107.938529269,-103.553541675,-102.42076646,-104.700604953,-104.152526209,-102.772473691,-105.04478374,-106.446037846
