-91.3416597617,-91.3237345712,-91.3263709296,-101.21032016,-101.503549217,-99.5382857171,-103.099588854,-102.462903862,-106.484015788,-106.672242572,-107.421074334,-104.914748618,-105.399762026,-104.561176801,-109.133888843,-108.850386459,-115.318048385,-111.348448639,-107.060194017,-106.947206047,-102.00299372,-101.229096976,-101.310444158,-105.886243263,-119.349066815,-115.360031952,-112.854949564,-109.461510814,-109.675714389,-110.454114937,-116.663166159,-114.456968431,-110.240840071,-106.569131926,-107.021291027,-107.579134207,-109.922771151,-108.406017167,-106.995198545,-102.643961851,-102.867599972,-103.74644783,-115.719208743,-113.474709567,-110.756704684,-110.909459783,-113.687310342,-125.279335345,-117.342633173,-117.003217599,-114.156025907,-115.287512782,-115.294610736,-116.450000956,-116.987690185,-115.852798392,-118.400823277,-120.71721934,-125.657723554,-117.295009206,-115.985500263,-114.71940517
-91.3477446249,-91.3689608621,-91.3686190201,-116.655723377,-116.761736988,-115.986537676,-109.082739797,-108.36951683,-108.512501705,-109.229812174,-108.804962757,-108.703206464,-109.995085456,-112.165734569,-110.562390519,-110.860237778,-109.902262642,-104.830563558,-99.5951669031,-99.7113922051,-100.717962659,-110.625494359,-109.893398057,-109.468147653,-109.40354447,-109.349624534,-111.488769799,-114.601479909,-116.293524162,-113.764197515,-112.438498707,-109.53591841,-108.329606358,-108.096200103,-107.905089515,-109.219124375,-108.83334876,-109.571291366,-104.003194877,-103.746019376,-103.501141194,-108.384325575,-109.52544077,-105.577955171,-105.54172432,-106.182474605,-123.224234393,-118.911734377,-117.481171213,-117.218448149,-117.967398713,-117.084258695,-117.062071596,-117.837892433,-121.178977852,-118.971473322,-116.324064808,-116.317779735,-117.237270143,-117.041432694,-116.545869611,-115.88542279
-93.8042786709,-93.8237869789,-93.7850902694,-103.638427028,-103.995239866,-103.478065447,-107.044525396,-106.026693054,-107.869499554,-108.818299398,-111.880888377,-109.278933668,-111.51959147,-106.397275439,-107.124263356,-103.8402745,-105.25713154,-101.208697779,-99.4143603649,-98.9882983587,-100.993869949,-106.197285983,-104.540037923,-103.094812742,-102.161148587,-104.629634058,-104.32589576,-106.693014532,-105.187523691,-108.169158455,-105.507680741,-105.618974521,-105.266968325,-107.481782091,-107.266125969,-108.028330664,-106.414763791,-108.043856809,-107.702070757,-101.296195256,-101.294488348,-101.442033566,-108.868576564,-107.667749062,-107.453564426,-109.68870732,-113.154809031,-114.753479008,-111.41814749,-111.010680562,-109.282232434,-110.619971958,-110.766492337,-112.993344984,-113.492697106,-112.758076354,-112.311179889,-111.047377876,-110.848732931,-110.923993921,-113.869303963,-117.695843075
-93.8152353707,-93.7859111585,-93.7419038491,-102.158212428,-102.611791093,-101.300347866,-104.372389354,-104.474617142,-109.262904389,-109.206565147,-108.944261951,-106.698424236,-108.394878403,-107.160453259,-109.39291507,-107.975866368,-109.095353738,-109.127391203,-104.445157141,-104.689184528,-104.498333752,-106.353695863,-106.560577682,-106.725240026,-111.56561442,-110.508942401,-111.278969812,-113.23079861,-115.636403375,-115.354112439,-114.584100998,-112.298241308,-108.13402127,-104.506520564,-103.918640727,-104.128218421,-107.886864781,-110.561945469,-114.12059197,-101.277695576,-100.397702838,-100.489027668,-105.625275766,-107.128708783,-104.970024899,-106.377451546,-108.143222408,-113.812673931,-113.978882101,-111.997032908,-113.764831498,-111.751340575,-114.88522823,-113.150433684,-113.982119984,-113.820609749,-116.165130075,-122.183897173,-119.672308609,-117.808244348,-117.882389674,-116.544635252
-102.92444053,-103.194357492,-103.260940348,-107.152783235,-106.881829488,-103.240847469,-105.130356747,-103.922257354,-107.640854319,-107.413465019,-109.300013224,-106.084728405,-105.959390791,-105.041418137,-108.205944142,-107.986198923,-113.304668511,-104.434290294,-100.854104618,-100.900011482,-102.60682033,-98.872495079,-98.6527660889,-98.8194720674,-107.539857272,-108.821156066,-108.182966006,-110.67479137,-108.168082307,-108.22115332,-107.194713947,-108.934358415,-108.235005494,-109.309694583,-109.036539248,-109.153712322,-109.653981811,-110.68872386,-104.595432912,-103.893091909,-103.243094455,-107.337440957,-108.892996787,-112.072956565,-110.097408995,-112.255430642,-111.576107971,-113.337379817,-112.734118572,-111.943677208,-113.565741543,-114.082938078,-114.597031036,-113.853876927,-113.90107818,-118.670805811,-127.136811109,-127.697073804,-118.755246819,-114.767377595,-114.539178263,-115.557865804
-97.2813556671,-97.2636981332,-97.1718409212,-106.479527211,-106.372118756,-102.521327243,-103.315255277,-103.334690886,-109.339610607,-107.855377416,-109.356781008,-102.98875175,-103.648094069,-103.245017435,-112.432363986,-112.105382173,-116.082852553,-115.251114474,-109.548715457,-105.559022028,-101.690812724,-99.6468410988,-100.388372124,-102.895381774,-112.856823418,-111.301296152,-109.808536458,-110.278710873,-110.255497274,-110.619612171,-106.295199312,-105.269152661,-105.193814317,-107.941881264,-111.443088577,-113.622515408,-115.528781542,-113.061511305,-111.568741597,-99.6613604602,-99.4521767088,-99.3909124581,-106.554312458,-107.503032942,-107.425519952,-111.040436919,-112.335090851,-115.083191378,-115.138158841,-115.767830095,-118.58814295,-117.389865326,-117.370996689,-111.679155002,-111.785100275,-111.78242873,-118.4834701,-117.70190444,-117.329531959,-116.686402694,-112.897895735,-113.139671737
-97.2871334596,-97.2527808888,-97.3275481826,-103.186763286,-103.112726993,-102.539090923,-109.116712338,-108.664202992,-109.92953275,-109.110949042,-109.541484689,-108.308934588,-108.01816991,-108.608489598,-111.34822788,-109.28521786,-108.39477471,-98.1413813373,-96.8550939238,-96.8967000907,-99.891869049,-96.970113517,-97.0148783407,-97.9059338584,-109.628087974,-108.922824196,-108.399510185,-110.628701158,-110.102943063,-108.730546644,-107.864573012,-108.673229634,-107.487100637,-108.705247598,-105.044372129,-104.171955092,-104.396686616,-107.03055941,-113.969294748,-101.435738814,-99.7686290869,-99.8215594424,-104.227211208,-111.525291961,-111.831856394,-110.703177509,-112.780980162,-111.897971302,-114.967288324,-117.341315956,-118.844417673,-111.09625263,-110.884165974,-110.359488199,-115.964444071,-115.753306687,-117.725846095,-117.541083201,-118.310381126,-119.29382011,-116.864667905,-116.138359488
-97.2855715724,-97.2323446255,-97.2112559149,-102.527084523,-103.032306048,-101.116520254,-105.295847109,-104.048977668,-109.039146958,-107.746951785,-111.299205378,-109.07719799,-106.811326314,-107.021510079,-106.85126092,-106.500265081,-106.310571316,-102.574009179,-102.669373668,-101.862675008,-105.427946543,-103.164895272,-104.06698614,-104.310239415,-107.952008383,-107.704967552,-106.953432924,-108.811008286,-110.460670261,-107.109615417,-107.06859645,-105.886968823,-109.284059792,-111.692143929,-113.146354686,-107.990233314,-107.86262646,-109.025044455,-107.643553061,-99.3524764844,-98.0676175221,-98.4294514525,-103.47190731,-109.767164349,-111.11128424,-111.522058746,-119.488847352,-119.189196304,-111.581594949,-111.239773083,-111.499049127,-115.808659792,-115.422978953,-110.893063875,-111.638695169,-112.17121506,-122.756091089,-120.32448426,-118.540113134,-114.593433291,-115.023255136,-113.584290732
-97.3146299751,-97.228815794,-97.2499294839,-105.892395576,-106.157392525,-101.59090997,-102.981137593,-102.9307552,-111.3197913,-109.7466606,-108.878343671,-101.887107253,-102.11173076,-102.624512361,-110.040025138,-110.024819335,-109.752014513,-115.172243368,-113.323566449,-113.008055956,-108.201753551,-102.478797901,-102.359769286,-103.258301355,-109.652044906,-110.186765859,-109.71362815,-111.956765429,-111.797178977,-111.92056642,-112.976368797,-111.483058047,-107.505159635,-107.144466654,-107.622770504,-106.209290964,-106.429070523,-106.376892141,-113.132384068,-114.477893512,-99.443378121,-99.4037898157,-99.357486728,-114.013918229,-116.222692071,-119.808599554,-119.26195929,-119.045680592,-118.090652199,-115.495267628,-116.076417022,-117.085585387,-116.829092053,-115.478693099,-115.349268103,-116.827642472,-118.096877002,-116.588785793,-118.193220078,-117.414529167,-117.566535,-115.990335371
-97.2966132364,-97.3178444952,-97.1402915519,-100.523134473,-100.545226461,-100.663364543,-109.510927491,-110.235807994,-113.487209937,-111.645063462,-107.490865022,-106.302089778,-106.164538723,-106.549276716,-106.61006759,-107.174686472,-108.822488404,-97.760865745,-97.3417977959,-96.9966772757,-103.205974265,-99.0848673961,-99.708917963,-100.010492644,-112.299793701,-111.314328833,-111.608959608,-110.326833089,-112.144641065,-112.575701702,-105.712966911,-105.293154686,-103.065173608,-104.768380402,-105.102180162,-108.252619414,-112.146122269,-105.694380915,-105.599548498,-104.560927629,-101.327635397,-101.131800946,-101.247724069,-105.519681237,-105.650547798,-106.736451904,-110.738369154,-115.667476897,-115.810398463,-116.128149806,-117.863033967,-116.984340926,-118.941342617,-112.284497868,-112.631631823,-109.630323607,-112.435993372,-112.244942848,-115.456705309,-114.494500014,-114.053460384,-113.900567786
